name;automata-runtime;automata-construction;automata-trim;automata-minterm;automata-interpretation;automata-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10642-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10642-*.mata;0.09;0.0394658;0.0060191; 0.0016574000; 0.0092048000; 0.0774835000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10650-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10650-*.mata;0.06;0.0285337;0.0054196; 0.0016794000; 0.0085351000; 0.0646638000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10657-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10657-*.mata;0.1;0.0455622;0.008209; 0.0023741000; 0.0128837000; 0.1027512000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10663-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10663-*.mata;0.06;0.0281093;0.005284199999999999; 0.0016183000; 0.0084898000; 0.0570149000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10669-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10669-*.mata;0.06;0.0276745;0.0052248; 0.0020329000; 0.0087754000; 0.0562255000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10675-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10675-*.mata;0.1;0.0450538;0.006750099999999999; 0.0016388000; 0.0108328000; 0.0870338000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10680-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10680-*.mata;0.1;0.0458089;0.0085166; 0.0024486000; 0.0133272000; 0.0908905000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10681-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10681-*.mata;0.1;0.048827300000000004;0.0077815; 0.0017292000; 0.0118034000; 0.0928898000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10682-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10682-*.mata;0.07;0.0313537;0.0052569; 0.0015909000; 0.0085064000; 0.0623619000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10684-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query10684-*.mata;0.08;0.0476245;0.008247899999999999; 0.0024332000; 0.0130340000; 0.0857428000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3111-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3111-*.mata;0.07;0.0314368;0.0077469; 0.0023681000; 0.0122999000; 0.0639311000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3189-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3189-*.mata;0.09;0.0439113;0.0083933; 0.0025223000; 0.0133679000; 0.0847358000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3214-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3214-*.mata;0.09;0.031214500000000003;0.0084129; 0.0024387000; 0.0136241000; 0.0788309000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3231-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3231-*.mata;0.09;0.0395672;0.0058764; 0.0016161000; 0.0090336000; 0.0787841000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3252-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3252-*.mata;0.07;0.030572799999999997;0.0053464; 0.0019643000; 0.0089726000; 0.0677689000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3316-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3316-*.mata;0.1;0.0423036;0.008289099999999999; 0.0024220000; 0.0130828000; 0.0860586000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3323-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3323-*.mata;0.08;0.04610009999999999;0.005466899999999999; 0.0016178000; 0.0087435000; 0.0812615000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3332-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3332-*.mata;0.1;0.0450477;0.0082864; 0.0024455000; 0.0131532000; 0.0865255000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3336-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3336-*.mata;0.09;0.03464130000000001;0.0054553; 0.0016165000; 0.0089493000; 0.0715390000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3356-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3356-*.mata;0.09;0.0368278;0.0054707; 0.0018382000; 0.0090480000; 0.0748242000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3423-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3423-*.mata;0.1;0.0411078;0.008560400000000001; 0.0025695000; 0.0138961000; 0.0879960000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3424-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3424-*.mata;0.07;0.0312761;0.0053521; 0.0018097000; 0.0089330000; 0.0616787000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3444-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3444-*.mata;0.1;0.0386618;0.008256999999999999; 0.0024617000; 0.0133834000; 0.0853899000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3449-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3449-*.mata;0.1;0.0455859;0.008212899999999999; 0.0024479000; 0.0131350000; 0.0910197000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3450-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3450-*.mata;0.1;0.0468258;0.0072147999999999995; 0.0015820000; 0.0114627000; 0.0910402000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3465-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3465-*.mata;0.07;0.0291896;0.005281699999999999; 0.0018302000; 0.0087494000; 0.0589965000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3487-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3487-*.mata;0.1;0.0425472;0.0056083; 0.0018195000; 0.0099897000; 0.0844018000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3494-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3494-*.mata;0.06;0.0299842;0.0059481; 0.0015236000; 0.0089702000; 0.0590418000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3516-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3516-*.mata;0.07;0.028699799999999998;0.0052688000000000006; 0.0022191000; 0.0093527000; 0.0589581000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3549-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3549-*.mata;0.08;0.0414541;0.008245899999999999; 0.0024820000; 0.0133193000; 0.0789816000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3574-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3574-*.mata;0.09;0.047083400000000004;0.0053372; 0.0015764000; 0.0084881000; 0.0866850000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3577-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3577-*.mata;0.09;0.034778800000000006;0.005298; 0.0015238000; 0.0084148000; 0.0725339000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3591-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3591-*.mata;0.07;0.031895;0.0053213; 0.0016463000; 0.0087644000; 0.0623433000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3712-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3712-*.mata;0.08;0.0453612;0.0053617000000000005; 0.0015575000; 0.0086792000; 0.0756927000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3723-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3723-*.mata;0.06;0.030673600000000002;0.005386999999999999; 0.0015940000; 0.0087154000; 0.0633784000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3767-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3767-*.mata;0.1;0.0526917;0.008085400000000001; 0.0025249000; 0.0130624000; 0.0929171000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3864-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3864-*.mata;0.08;0.0387213;0.0080581; 0.0024429000; 0.0128847000; 0.0769951000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3943-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3943-*.mata;0.08;0.039466600000000004;0.008538900000000002; 0.0025047000; 0.0135603000; 0.0787278000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3950-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3950-*.mata;0.1;0.0419492;0.006168699999999999; 0.0026975000; 0.0106241000; 0.0826044000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4255-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4255-*.mata;0.1;0.0388318;0.0088183; 0.0024559000; 0.0137537000; 0.0818151000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4443-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4443-*.mata;0.08;0.0302609;0.0052853; 0.0016019000; 0.0085744000; 0.0668174000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4673-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4673-*.mata;0.08;0.0330538;0.005294299999999999; 0.0015689000; 0.0085392000; 0.0686330000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4858-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4858-*.mata;0.08;0.0371035;0.0084951; 0.0025124000; 0.0133645000; 0.0765885000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4860-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4860-*.mata;0.08;0.034126500000000004;0.008094800000000003; 0.0027815000; 0.0138001000; 0.0739831000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4871-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4871-*.mata;0.07;0.028957699999999996;0.0053831; 0.0016289000; 0.0088870000; 0.0583938000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5100-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5100-*.mata;0.09;0.03588789999999999;0.0081846; 0.0024458000; 0.0129156000; 0.0738216000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5108-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5108-*.mata;0.09;0.042377899999999996;0.0083435; 0.0024120000; 0.0131852000; 0.0866891000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5196-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5196-*.mata;0.06;0.0348097;0.006565699999999999; 0.0023199000; 0.0105927000; 0.0653732000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5197-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5197-*.mata;0.07;0.0307106;0.0057776; 0.0016950000; 0.0098347000; 0.0674421000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5315-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5315-*.mata;0.09;0.0400532;0.0056352; 0.0015566000; 0.0092007000; 0.0767257000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5423-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5423-*.mata;0.08;0.0345273;0.008468; 0.0025512000; 0.0137623000; 0.0728380000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5519-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5519-*.mata;0.08;0.0317762;0.0052976; 0.0015712000; 0.0084210000; 0.0715842000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5582-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5582-*.mata;0.08;0.0382732;0.0053001; 0.0015664000; 0.0086548000; 0.0708602000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5700-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5700-*.mata;0.08;0.040670899999999996;0.010716799999999999; 0.0024812000; 0.0155241000; 0.0830208000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5852-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5852-*.mata;0.09;0.0383213;0.005282200000000001; 0.0015679000; 0.0084538000; 0.0742376000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6203-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6203-*.mata;0.06;0.0326517;0.0053506; 0.0015652000; 0.0084252000; 0.0611737000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6221-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6221-*.mata;0.07;0.0301867;0.0082725; 0.0023864000; 0.0125242000; 0.0641625000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6223-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6223-*.mata;0.08;0.059541300000000005;0.0052841; 0.0015679000; 0.0086537000; 0.0911611000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6796-*.mata;0.08;0.030319000000000002;0.0053232; 0.0015912000; 0.0086211000; 0.0644324000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6842-*.mata;0.1;0.046902799999999994;0.008369999999999999; 0.0090455000; 0.0199363000; 0.0922283000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query6917-*.mata;0.1;0.0443994;0.008258999999999999; 0.0024609000; 0.0133220000; 0.0880044000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7455-*.mata;0.1;0.055214;0.008262700000000001; 0.0025532000; 0.0132013000; 0.1005007000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query7904-*.mata;0.1;0.046878300000000005;0.008001300000000001; 0.0018503000; 0.0121673000; 0.0912383000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8045-*.mata;0.07;0.0305908;0.0059960000000000005; 0.0016007000; 0.0100639000; 0.0625389000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8468-*.mata;0.07;0.0289141;0.005811899999999999; 0.0017763000; 0.0093883000; 0.0615602000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8654-*.mata;0.07;0.0308169;0.0056227000000000004; 0.0020634000; 0.0094799000; 0.0615724000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8867-*.mata;0.1;0.04678089999999999;0.0081651; 0.0024324000; 0.0130097000; 0.0924347000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8917-*.mata;0.1;0.0468916;0.009184099999999999; 0.0029207000; 0.0150157000; 0.0940278000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query8962-*.mata;0.1;0.043946500000000006;0.0052968; 0.0015873000; 0.0084457000; 0.0807447000
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query9050-*.mata;0.1;0.044846500000000004;0.008883; 0.0025853000; 0.0144973000; 0.0903210000
