name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection_emptiness;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-trimming;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-trimming;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-*.mata;0.0; 0.0232789; 0.000394561; 0.0003;0.08;0.0410425; 0.0104164000; 0.0000595000; 0.0001108000; True;0.0; 0.000997168; 0.00517193; 1.1726e-05; 6.507e-06; 7.89e-07; true;0.0; 0.000988182; 0.00497651;0.000150414; 1.9162e-05; 6.3482e-05; 1.064e-06; true;0.0; 0.00112402; 0.00479682;0.000137177; 0.00073663; 0.000611103; 3.0583e-05; true;0.88; 0.0062; 0.0000; 0.0001; 0.0000; 0.0000; True;1.12; 0.0089; 0.0004; 0.0008; 0.0000; 0.0000; True;1.2; 0.0081; 0.0014; 0.0003; 0.0000; 0.0001; True;1.11;0.10754512199999999; 0.0434337; 0.017456581; true;0.99;0.016825626; 0.004213251; 3.1353E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-*.mata;TO; 0.200641; 0.0283254;MISSING;TO;0.1187955;MISSING;MISSING;MISSING;MISSING;TO; 0.130343; 0.0355893;22.568750922999996;3.5236899179999996;MISSING;MISSING;TO; 0.185737; 0.0381961;0.01417418;33.213230966;19.155531631000002;MISSING;MISSING;TO; 0.104134; 0.0235066;0.0015847230000000001;25.42874676;23.449047047;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;4.22; 0.1918; 0.0712; 2.8036; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.362850617;MISSING;MISSING;MISSING;TO;0.080838671;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-*.mata;TO; 0.178246; 0.0334809;MISSING;TO;0.13533700000000004;MISSING;MISSING;MISSING;MISSING;TO; 0.168489; 0.0373661;49.463487308;6.713682649;MISSING;MISSING;TO; 0.192997; 0.0446257;0.01731417;33.264522405;18.765849947;MISSING;MISSING;TO; 0.193051; 0.0422794;0.0027019139999999997;14.259674708999999;28.53967456;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;7.74; 0.2677; 0.1267; 6.1667; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.404590855;MISSING;MISSING;MISSING;TO;0.12114727700000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-*.mata;TO; 0.248561; 0.0404245;MISSING;TO;0.1341026;MISSING;MISSING;MISSING;MISSING;TO; 0.236978; 0.0595249;28.314916402;3.884002195;MISSING;MISSING;TO; 0.204778; 0.0431687;0.025051803000000004;31.774925615999997;20.99439307;MISSING;MISSING;TO; 0.233783; 0.079718;0.001911495;12.575874897;28.69970636;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.59; 0.3009; 0.1747; 6.8526; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.42357855699999986;MISSING;MISSING;MISSING;TO;0.09761634300000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-*.mata;TO; 0.171856; 0.0335336;MISSING;TO;0.1759477;MISSING;MISSING;MISSING;MISSING;TO; 0.253661; 0.0571201;30.167199207;3.642736106;MISSING;MISSING;TO; 0.22619; 0.0361017;0.012598192;37.001991489;21.834139666;MISSING;MISSING;TO; 0.246911; 0.0521006;0.002966375;14.559222485000001;31.479245387;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.05; 0.2003; 0.1047; 6.8136; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.40398215900000006;MISSING;MISSING;MISSING;TO;0.14167349699999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;TO; 0.396176; 0.0485833;MISSING;TO;0.15893130000000003;MISSING;MISSING;MISSING;MISSING;TO; 0.363415; 0.0521597;29.251775402;4.338606206;MISSING;MISSING;TO; 0.275954; 0.054554;0.021215473999999998;22.569209117;20.248655181;MISSING;MISSING;TO; 0.232856; 0.0523996;0.003161747;19.939442922;35.837307145;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;8.66; 0.3044; 0.2109; 7.0880; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.45445359399999985;MISSING;MISSING;MISSING;TO;0.10998746999999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;TO; 0.175438; 0.0401513;MISSING;TO;0.1490915;MISSING;MISSING;MISSING;MISSING;TO; 0.311372; 0.149985;31.117007106;4.7036476369999995;MISSING;MISSING;TO; 0.255543; 0.0565885;0.021056171000000005;19.517456512000003;21.378463001;MISSING;MISSING;TO; 0.27974; 0.0666618;0.004214404000000001;19.877859262999998;18.37207077;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;12.93; 0.3535; 0.2117; 11.2865; 0.0000; 0.0001; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6761866699999999;MISSING;MISSING;MISSING;TO;0.09588325199999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;TO; 0.290876; 0.0506356;MISSING;TO;0.22354960000000001;MISSING;MISSING;MISSING;MISSING;TO; 0.235161; 0.0876488;32.153716271;4.693054429;MISSING;MISSING;TO; 0.283311; 0.0607031;0.025233438999999996;23.152707115;22.364872413;MISSING;MISSING;TO; 0.393407; 0.0942184;0.017328549;22.084260823999998;20.47099128;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;14.41; 0.4036; 0.2771; 12.9855; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6451168720000001;MISSING;MISSING;MISSING;TO;0.26650396;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;TO; 0.33117; 0.0568634;MISSING;TO;0.3753329999999999;MISSING;MISSING;MISSING;MISSING;TO; 0.371711; 0.0670971;32.856670654;5.012307251999999;MISSING;MISSING;TO; 0.40673; 0.076043;0.025998205999999992;22.777880326;27.83880304;MISSING;MISSING;TO; 0.316749; 0.0656847;0.004360067;19.109754973;35.96021305;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;18.05; 0.2509; 0.2513; 16.7217; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6157428159999999;MISSING;MISSING;MISSING;TO;0.11752675000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;TO; 0.382401; 0.0649909;MISSING;TO;0.29037379999999996;MISSING;MISSING;MISSING;MISSING;TO; 0.472721; 0.0684727;38.414761945;5.467275313;MISSING;MISSING;TO; 0.302019; 0.0692167;0.03160186;22.668132805;27.835396473000003;MISSING;MISSING;TO; 0.236336; 0.0731522;0.005268402999999999;24.19789222;19.618294249999998;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;22.91; 0.4618; 0.3639; 21.1180; 0.0000; 0.0002; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.664557805;MISSING;MISSING;MISSING;TO;0.17753888;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;TO; 0.411304; 0.0767028;MISSING;TO;0.20161119999999993;MISSING;MISSING;MISSING;MISSING;TO; 0.428521; 0.166195;44.722048141;4.896935423;MISSING;MISSING;TO; 0.289156; 0.103956;0.033178756999999996;26.559021218;26.332280646999997;MISSING;MISSING;TO; 0.377542; 0.0962015;0.004658424;21.962483365;22.94968338;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;22.19; 0.4882; 0.3956; 20.3770; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5705702000000001;MISSING;MISSING;MISSING;TO;0.13256487799999997;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.0; 0.00627603; 0.000646327; 0.0001;0.14;0.0688847; 0.0169744000; 0.0000873000; 0.0001542000; True;0.0; 0.00379177; 0.00852472;7.470299999999999e-05;2.2146e-05; 1.232e-06; true;0.0; 0.00214017; 0.0100108;0.00031800999999999997;8.0614e-05;6.3382e-05; 9.4e-07; true;0.01; 0.00364445; 0.0168336;0.000104184;0.010498453;0.001004878; 3.5774e-05; true;1.22; 0.0249; 0.0000; 0.0003; 0.0000; 0.0000; True;1.35; 0.0122; 0.0011; 0.0028; 0.0000; 0.0000; True;1.24; 0.0142; 0.0032; 0.0012; 0.0000; 0.0001; True;1.12;0.07363886900000001; 0.020512188; 0.002699764; true;0.87;0.012692005; 0.003231936; 2.2917E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;TO; 0.48013; 0.0663834;MISSING;TO;0.42184830000000006;MISSING;MISSING;MISSING;MISSING;TO; 0.306776; 0.0550628;43.846212868;5.891513848000001;MISSING;MISSING;TO; 0.385851; 0.0656508;0.021287828;28.96822976;29.612721794000002;MISSING;MISSING;TO; 0.37676; 0.08579;0.00546142;21.183055099999997;18.77316727;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;17.62; 0.4289; 0.4053; 15.8712; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.647149712;MISSING;MISSING;MISSING;TO;0.262737637;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;TO; 0.523806; 0.0652802;MISSING;TO;0.23590520000000006;MISSING;MISSING;MISSING;MISSING;TO; 0.534301; 0.136958;44.042210111;6.19025331;MISSING;MISSING;TO; 0.407102; 0.0889623;0.037534370000000004;27.641255316;29.184146849;MISSING;MISSING;TO; 0.415319; 0.101156;0.005516086999999999;25.301887026000003;24.197640659999998;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;19.35; 0.3427; 0.2495; 17.7637; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.004239664;MISSING;MISSING;MISSING;TO;0.17959453300000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;TO; 0.588081; 0.158634;MISSING;TO;0.24192109999999994;MISSING;MISSING;MISSING;MISSING;TO; 0.638774; 0.156137;42.948336547;5.342868923999999;MISSING;MISSING;TO; 0.514007; 0.0956246;0.0390884;26.292647112;31.351145137000003;MISSING;MISSING;TO; 0.411818; 0.0967029;0.006512437000000001;25.398516032000003;26.911198919999997;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;25.62; 0.4654; 0.2794; 23.8787; 0.0000; 0.0001; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.765227729;MISSING;MISSING;MISSING;TO;0.24721248300000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;TO; 0.5855; 0.0940535;MISSING;TO;0.18558799999999998;MISSING;MISSING;MISSING;MISSING;TO; 0.521577; 0.0939477;44.097875762;7.059687716;MISSING;MISSING;TO; 0.472786; 0.101397;0.04291426000000001;27.638890811;27.561519194;MISSING;MISSING;TO; 0.408671; 0.0662894;0.003836648999999999;24.047307714;25.116231817;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;40.37; 0.6193; 0.4805; 38.5845; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.749640825;MISSING;MISSING;MISSING;TO;0.21707601599999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;TO; 0.504407; 0.105623;MISSING;TO;0.21711780000000003;MISSING;MISSING;MISSING;MISSING;TO; 0.526597; 0.117367;47.303263555;5.900187939;MISSING;MISSING;TO; 0.534225; 0.122637;0.054751814999999995;32.996782773;17.248369247;MISSING;MISSING;TO; 0.500291; 0.104543;0.005822237999999999;26.05962967;24.88162523;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;36.43; 0.6987; 0.5766; 34.8835; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9501263560000003;MISSING;MISSING;MISSING;TO;0.17731917100000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;TO; 0.638891; 0.127468;MISSING;TO;0.23490369999999994;MISSING;MISSING;MISSING;MISSING;TO; 0.786088; 0.158034;42.419242222;6.156803477;MISSING;MISSING;TO; 0.565689; 0.173629;0.030435945000000002;30.468181703;17.000590671;MISSING;MISSING;TO; 0.644036; 0.123065;0.007707386;23.61494112;20.837636959999998;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;46.1; 0.7394; 0.6025; 44.4336; 0.0000; 0.0002; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.704509451;MISSING;MISSING;MISSING;TO;0.198172923;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;TO; 0.695615; 0.121627;MISSING;TO;0.25289200000000006;MISSING;MISSING;MISSING;MISSING;TO; 0.812847; 0.147795;51.518505855;6.406918355;MISSING;MISSING;TO; 0.578061; 0.122714;0.04605594;34.326952011;18.901141672;MISSING;MISSING;TO; 0.713125; 0.115746;0.0073785529999999995;27.91198099;28.53536486;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;50.03; 0.4923; 0.6822; 50.0811; 0.0000; 0.0000; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0370216680000002;MISSING;MISSING;MISSING;TO;0.36661544299999993;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;TO; 0.71657; 0.111858;MISSING;TO;0.3390138;MISSING;MISSING;MISSING;MISSING;TO; 0.528482; 0.176285;24.980751892;4.585685335;MISSING;MISSING;TO; 0.426763; 0.197998;0.033003076000000006;34.562039539;22.696537906;MISSING;MISSING;TO; 0.673787; 0.143151;0.00894279;18.02711335;28.34752281;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0716038900000004;MISSING;MISSING;MISSING;TO;0.215060858;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;TO; 0.75168; 0.133132;MISSING;TO;0.27772339999999995;MISSING;MISSING;MISSING;MISSING;TO; 0.802446; 0.128902;53.722864954;3.76607334;MISSING;MISSING;TO; 0.683955; 0.17946;0.06818845999999998;39.254355759999996;18.230485669000004;MISSING;MISSING;TO; 0.790536; 0.186863;0.009385447999999998;14.68013379;28.786908620000002;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;46.25; 0.5238; 0.4554; 45.3458; 0.0000; 0.0001; True;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.134942272;MISSING;MISSING;MISSING;TO;0.25387782600000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;TO; 0.818614; 0.13998;MISSING;TO;0.31419140000000007;MISSING;MISSING;MISSING;MISSING;TO; 0.577112; 0.151259;26.019762372;3.920903114;MISSING;MISSING;TO; 1.01139; 0.178876;0.034638713;37.406520792;20.257117701;MISSING;MISSING;TO; 0.45032; 0.169996;0.008869262000000001;13.993837047;28.950047849999997;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.133772652;MISSING;MISSING;MISSING;TO;0.20418740300000002;MISSING;MISSING;MISSING
