name;automata-old-runtime;automata-old-construction;automata-old-trim;automata-old-intersection;automata-old-emptiness_check;automata-old-emptiness_result;automata-old-interpretation;automata-old-overall;automata-min-runtime;automata-min-construction;automata-min-trim;automata-min-intersection;automata-min-emptiness_check;automata-min-emptiness_result;automata-min-interpretation;automata-min-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-determinize;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;TO;0.1386528;3.1917887;48.7756374;MISSING;MISSING;MISSING;MISSING;TO;0.08014879999999999;2.4009411000000003;50.1672297;MISSING;MISSING;MISSING;MISSING;TO;0.13514460500000003;0.42989964599999986;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;TO;0.18939149999999996;2.7070223;54.358507700000004;MISSING;MISSING;MISSING;MISSING;TO;0.060749500000000005;3.1093135;48.7884448;MISSING;MISSING;MISSING;MISSING;TO;0.162378965;0.6025977699999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;TO;0.1607482;3.6819862;53.968176299999996;MISSING;MISSING;MISSING;MISSING;TO;0.0641644;1.5104387;55.8325775;MISSING;MISSING;MISSING;MISSING;TO;0.09801205300000002;0.4070656329999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;TO;0.1809689;1.1726488000000002;29.8700739;MISSING;MISSING;MISSING;MISSING;TO;0.066629;1.7265351;56.226411999999996;MISSING;MISSING;MISSING;MISSING;TO;0.11728573100000002;0.5431867149999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;TO;0.1570395;3.3440570000000003;55.434566399999994;MISSING;MISSING;MISSING;MISSING;TO;0.0502494;1.5106760000000001;31.9566689;MISSING;MISSING;MISSING;MISSING;TO;0.10620274399999999;0.46885609100000014;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;TO;0.18802370000000002;1.3319619;32.3282216;MISSING;MISSING;MISSING;MISSING;TO;0.0814858;2.3502888;31.7260394;MISSING;MISSING;MISSING;MISSING;TO;0.09734802900000002;0.5151689720000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.13;0.0511101;0.009232700000000002;0.0139425; 0.0002607000; True; 0.0258150000; 0.1208730000;0.67;0.03685530000000001;0.008839799999999998;0.0140205; 0.0001925000; True; 0.0251546000; 0.1139242000;1.07;0.021847792;0.06619280799999999; 0.032604492; 0.001974798; true; 0.10708223; 0.200585166
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;TO;0.1667933;1.9180267;33.138460300000006;MISSING;MISSING;MISSING;MISSING;TO;0.0845288;2.0774981;33.7106283;MISSING;MISSING;MISSING;MISSING;TO;0.21451391300000003;0.6352848529999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;TO;0.20865310000000004;1.8466499;36.531535399999996;MISSING;MISSING;MISSING;MISSING;TO;0.08775240000000002;2.1308378;31.4019753;MISSING;MISSING;MISSING;MISSING;TO;0.251460382;0.5077278120000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;TO;0.139187;2.465428;33.6629706;MISSING;MISSING;MISSING;MISSING;TO;0.07490400000000004;1.7627454999999999;37.9399368;MISSING;MISSING;MISSING;MISSING;TO;0.16088190799999996;0.6133154019999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;TO;0.2251956;2.1421957000000003;38.533809899999994;MISSING;MISSING;MISSING;MISSING;TO;0.09734059999999999;1.7409758;36.2029548;MISSING;MISSING;MISSING;MISSING;TO;0.16486027799999997;0.652155741;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;TO;0.2464695999999999;1.9678001999999999;41.4074302;MISSING;MISSING;MISSING;MISSING;TO;0.08476850000000001;2.4643406;36.7736031;MISSING;MISSING;MISSING;MISSING;TO;0.189329088;0.6693436120000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;TO;0.25378380000000006;2.1654482999999995;42.1393599;MISSING;MISSING;MISSING;MISSING;TO;0.0984246;2.1648796;44.431672000000006;MISSING;MISSING;MISSING;MISSING;TO;0.17381396600000001;0.7818426159999999;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;TO;0.22547579999999998;2.29378;42.1563086;MISSING;MISSING;MISSING;MISSING;TO;0.057743800000000005;2.0062771;43.3812042;MISSING;MISSING;MISSING;MISSING;TO;0.17258322200000006;0.8722856590000001;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;TO;0.3120417999999999;1.8006883;45.4092933;MISSING;MISSING;MISSING;MISSING;TO;0.06510049999999999;2.5702388000000003;47.4941037;MISSING;MISSING;MISSING;MISSING;TO;0.17526698899999998;1.281776043;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;TO;0.2641959;2.4342829000000004;44.7201403;MISSING;MISSING;MISSING;MISSING;TO;0.10049559999999998;2.3579178;46.3061459;MISSING;MISSING;MISSING;MISSING;TO;0.153962266;1.2240572679999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;TO;0.28790590000000005;2.7307312;50.5208187;MISSING;MISSING;MISSING;MISSING;TO;0.09983460000000001;2.2160541;50.7337652;MISSING;MISSING;MISSING;MISSING;TO;0.23897356400000003;0.92050649;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.14;0.065462;0.009752800000000002;0.015356; 0.0002688000; True; 0.0288310000; 0.1407043000;0.83;0.0406571;0.012165399999999998;0.0159074; 0.0003054000; True; 0.0309818000; 0.1281001000;1.26;0.031744153;0.069132995; 0.042495725; 0.003308053; true; 0.121365873; 0.239889552
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;TO;0.29748250000000004;2.4940198000000002;46.6882105;MISSING;MISSING;MISSING;MISSING;TO;0.11371830000000001;2.2935097;52.057338;MISSING;MISSING;MISSING;MISSING;TO;0.3080037849999999;1.1798649199999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;TO;0.3252131;2.6015245;53.6648126;MISSING;MISSING;MISSING;MISSING;TO;0.1164482;2.4129617;52.671340799999996;MISSING;MISSING;MISSING;MISSING;TO;0.18576104800000004;1.208558446;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;TO;0.3087559000000001;2.1524985;52.351654999999994;MISSING;MISSING;MISSING;MISSING;TO;0.16292139999999994;2.5084961999999997;55.087947099999994;MISSING;MISSING;MISSING;MISSING;TO;0.178917097;1.393290596;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;TO;0.3251756;1.3818961;31.389260200000002;MISSING;MISSING;MISSING;MISSING;TO;0.11521050000000001;1.5332731;31.222379800000002;MISSING;MISSING;MISSING;MISSING;TO;0.17610369799999998;1.2091048520000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;TO;0.26519739999999997;1.2345404;57.74606729999999;MISSING;MISSING;MISSING;MISSING;TO;0.11754780000000004;2.3016673;54.49582409999999;MISSING;MISSING;MISSING;MISSING;TO;0.28181643400000006;1.0907849280000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;TO;0.4761049;1.3344114;30.358458;MISSING;MISSING;MISSING;MISSING;TO;0.11754169999999997;1.1819788999999998;31.1804374;MISSING;MISSING;MISSING;MISSING;TO;0.20265136700000005;1.429084153;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;TO;0.3784622999999999;1.9056522999999999;31.3613575;MISSING;MISSING;MISSING;MISSING;TO;0.13260149999999996;1.3121514;34.3749011;MISSING;MISSING;MISSING;MISSING;TO;0.22499915900000003;1.5983354980000004;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;TO;0.3449341;1.238691;33.9750981;MISSING;MISSING;MISSING;MISSING;TO;0.09214989999999998;1.1137659;28.884236899999998;MISSING;MISSING;MISSING;MISSING;TO;0.27382825799999994;1.228800899;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;TO;0.4024051000000001;1.4870383;33.0242581;MISSING;MISSING;MISSING;MISSING;TO;0.14239280000000004;1.6511946000000002;33.883492700000005;MISSING;MISSING;MISSING;MISSING;TO;0.178550192;1.4366388879999994;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;TO;0.32806409999999997;1.3062244;34.67461229999999;MISSING;MISSING;MISSING;MISSING;TO;0.1339437;1.3537263;35.3458796;MISSING;MISSING;MISSING;MISSING;TO;0.206711026;1.210017316;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.12;0.04956789999999999;0.008762200000000003;0.0153013; 0.0002612000; True; 0.0274657000; 0.1135660000;0.68;0.024519100000000002;0.0058976;0.0105109; 0.0001327000; True; 0.0184392000; 0.0771134000;1.19;0.028997972;0.07303103799999999; 0.035578291; 0.001872043; true; 0.117949061; 0.230345076
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;TO;0.4135831;1.333086;32.038578400000006;MISSING;MISSING;MISSING;MISSING;TO;0.1394555;1.5147460000000001;36.0019493;MISSING;MISSING;MISSING;MISSING;TO;0.264709564;1.4927791310000005;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;TO;0.44648140000000003;1.8821713;37.8113208;MISSING;MISSING;MISSING;MISSING;TO;0.1665347;1.3987935999999999;38.916231999999994;MISSING;MISSING;MISSING;MISSING;TO;0.27293593199999994;1.5575573959999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;TO;0.5059372999999999;1.6620901;38.0379385;MISSING;MISSING;MISSING;MISSING;TO;0.15164530000000004;1.2175786;35.5465645;MISSING;MISSING;MISSING;MISSING;TO;0.18103194000000003;1.2632461450000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;TO;0.3055527;1.6971410000000002;39.2288659;MISSING;MISSING;MISSING;MISSING;TO;0.11806980000000003;1.4860643;37.519925400000005;MISSING;MISSING;MISSING;MISSING;TO;0.21739082000000004;1.4370128399999997;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;TO;0.4479008000000001;1.5145224;37.30423329999999;MISSING;MISSING;MISSING;MISSING;TO;0.2327972;1.7128643000000001;42.2759042;MISSING;MISSING;MISSING;MISSING;TO;0.27602430600000005;1.5698679639999995;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;TO;0.4083309999999998;1.7631832;39.057356;MISSING;MISSING;MISSING;MISSING;TO;0.28434209999999993;1.3684311;42.2276662;MISSING;MISSING;MISSING;MISSING;TO;0.292108626;1.5768370809999992;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;TO;0.5214882;1.7535167;42.0614336;MISSING;MISSING;MISSING;MISSING;TO;0.1727826;1.7372779;44.4020855;MISSING;MISSING;MISSING;MISSING;TO;0.19993435999999998;1.5749562390000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;TO;0.4799920999999998;1.4449095;44.7995085;MISSING;MISSING;MISSING;MISSING;TO;0.18818460000000012;1.6508881;41.875414;MISSING;MISSING;MISSING;MISSING;TO;0.2827849660000001;1.7624437820000007;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;TO;0.5176980999999999;1.6178075;39.450936299999995;MISSING;MISSING;MISSING;MISSING;TO;0.18237880000000004;1.5825596000000002;48.909317599999994;MISSING;MISSING;MISSING;MISSING;TO;0.28937378999999996;1.4680629510000003;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;TO;0.3325558999999998;1.9052102000000002;45.45532;MISSING;MISSING;MISSING;MISSING;TO;0.194471;1.5324296;47.310585;MISSING;MISSING;MISSING;MISSING;TO;0.32478090400000004;1.7864374149999998;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.11;0.0420965;0.0072394999999999985;0.011698400000000001; 0.0001921000; True; 0.0211163000; 0.1008183000;0.78;0.05689440000000001;0.009223100000000001;0.018814899999999996; 0.0002572000; True; 0.0308562000; 0.1373733000;1.35;0.04426645;0.11317227799999999; 0.101490659; 0.005078035; true; 0.234890008; 0.386702608
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;TO;0.5068149000000001;1.4953847000000002;45.6475091;MISSING;MISSING;MISSING;MISSING;TO;0.202393;1.8070437;48.62282879999999;MISSING;MISSING;MISSING;MISSING;TO;0.228917307;1.723930759;MISSING;MISSING;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.16;0.05720760000000001;0.0102968;0.028218499999999994; 0.0002222000; True; 0.0415388000; 0.1445290000;0.98;0.04989899999999999;0.009830300000000002;0.029920800000000004; 0.0002358000; True; 0.0426372000; 0.1861438000;1.56;0.035371398000000005;0.096401568; 0.109695136; 0.003543454; true; 0.216446838; 0.419939624
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.15;0.0523614;0.010848499999999999;0.0451146; 0.0001507000; True; 0.0594177000; 0.1466991000;0.86;0.026825500000000002;0.0069088000000000005;0.0283111; 0.0001762000; True; 0.0373091000; 0.0992299000;1.71;0.058142355;0.11716982599999999; 0.244361324; 0.004118681; true; 0.375611891; 0.542227462
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.22;0.0586246;0.0113262;0.09862200000000002; 0.0002006000; True; 0.1141394000; 0.2162226000;0.94;0.0424818;0.011136900000000002;0.10912160000000001; 0.0002250000; True; 0.1247154000; 0.2204807000;1.93;0.058494894;0.12142896199999999; 0.268987583; 0.005006411; true; 0.405699869; 0.630836058
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;TO;0.0633289;0.19341629999999999;2.8461321;MISSING;MISSING;MISSING;MISSING;TO;0.08598990000000001;0.1895744;3.184752;MISSING;MISSING;MISSING;MISSING;5.4;0.131163273;1.458644566; 0.096859336; 0.015099735; true; 1.578573458; 1.926532187
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;TO;0.0639831;0.3895799;5.4147645;MISSING;MISSING;MISSING;MISSING;TO;0.0806014;0.3301519;5.0999534;MISSING;MISSING;MISSING;MISSING;7.23;0.17025493799999997;2.574342013; 0.083220817; 0.002770253; true; 2.668970767; 3.113721493
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;TO;0.07144420000000001;0.2757516;5.3075314;MISSING;MISSING;MISSING;MISSING;TO;0.0872163;0.357943;5.1810113;MISSING;MISSING;MISSING;MISSING;8.4;0.15259211099999997;3.606038929; 0.150424147; 0.00273719; true; 3.78445195; 4.23460286
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;TO;0.0637187;0.3579123;5.1538075;MISSING;MISSING;MISSING;MISSING;TO;0.10444720000000002;0.3667228;5.2780527;MISSING;MISSING;MISSING;MISSING;9.55;0.27741912900000004;3.7632683840000007; 0.088723456; 0.002714603; true; 3.863348289; 4.579421532
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;TO;0.042837599999999997;0.3897956;4.4186261;MISSING;MISSING;MISSING;MISSING;TO;0.12144300000000002;0.37627700000000003;4.8497304;MISSING;MISSING;MISSING;MISSING;11.27;0.275543733;5.397129786999999; 0.106909571; 0.00352382; true; 5.516375375; 6.160241815
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;TO;0.07480459999999998;0.4261606;5.637253;MISSING;MISSING;MISSING;MISSING;TO;0.1278098;0.3214341;5.1544156;MISSING;MISSING;MISSING;MISSING;13.25;0.2717553260000001;7.028667469; 0.139404489; 0.003185864; true; 7.194579816; 7.901870227
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;TO;0.0782257;0.2507401;5.5162389;MISSING;MISSING;MISSING;MISSING;TO;0.1454598;0.36277200000000004;5.0823773;MISSING;MISSING;MISSING;MISSING;13.82;0.216741322;7.664369289; 0.173262314; 0.003807879; true; 7.87143498; 8.544554944
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;TO;0.08214529999999999;0.3998876;5.0893565;MISSING;MISSING;MISSING;MISSING;TO;0.1023641;0.4013137;5.527020299999999;MISSING;MISSING;MISSING;MISSING;20.38;0.32184711100000013;13.512251570999998; 0.170474364; 0.003653503; true; 13.697414921; 14.396565402
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;TO;0.08405510000000002;0.3919601;5.4491011;MISSING;MISSING;MISSING;MISSING;TO;0.1775266;0.3321393;5.0765910000000005;MISSING;MISSING;MISSING;MISSING;22.04;0.475961174;16.58691275; 0.138817115; 0.002852925; true; 16.738095705; 17.625838882
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;TO;0.0862764;0.3816826;4.8671761;MISSING;MISSING;MISSING;MISSING;TO;0.20795360000000002;0.3741524;5.5843438;MISSING;MISSING;MISSING;MISSING;24.74;0.502880656;18.460750641; 0.144297207; 0.003124029; true; 18.622375932; 19.597876942
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.09;0.031120599999999998;0.0140451; 0.0165112000; 0.0001660000; True; 0.0324520000; 0.0910842000;0.84;0.0402946;0.0091648; 0.0270676000; 0.0002957000; True; 0.0388732000; 0.1316962000;1.42;0.036127553;0.12786320699999998; 0.023760188; 0.002236494; true; 0.159510368; 0.284471813
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;TO;0.09856089999999999;0.351899;5.6101056;MISSING;MISSING;MISSING;MISSING;TO;0.2433249;0.32744629999999997;5.3553636000000004;MISSING;MISSING;MISSING;MISSING;28.13;0.48417185;20.874391294; 0.136835122; 0.003497844; true; 21.024688381; 22.084594465
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;TO;0.0839503;0.37265420000000005;5.7865929000000005;MISSING;MISSING;MISSING;MISSING;TO;0.1465049;0.3738938;4.9241006;MISSING;MISSING;MISSING;MISSING;27.37;0.262998831;20.160099702000004; 0.177856897; 0.004007289; true; 20.354246888; 21.365553882
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;TO;0.10795240000000002;0.3825123;5.1667587;MISSING;MISSING;MISSING;MISSING;TO;0.1660234;0.3023296;5.5362364;MISSING;MISSING;MISSING;MISSING;35.31;0.26991713300000003;28.542056450000008; 0.192168951; 0.00390809; true; 28.758053851; 29.953590287
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;TO;0.10296230000000002;0.3864027;4.7598846;MISSING;MISSING;MISSING;MISSING;TO;0.3010233000000001;0.3468559;5.6420613;MISSING;MISSING;MISSING;MISSING;40.5;0.26649228399999997;34.187098521; 0.206792925; 0.003882083; true; 34.408096878; 35.226671933
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;TO;0.14687640000000002;0.3916048;5.8234409;MISSING;MISSING;MISSING;MISSING;TO;0.3470419;0.3319627;5.6950675;MISSING;MISSING;MISSING;MISSING;57.2;0.315967413;50.668854521; 0.244040632; 0.00495943; true; 50.931427652; 51.868462102
