name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-intersection;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;automata-uni;mata-runtime;mata-mataparsing;mata-mataminterm;mata-compl;mata-trim;mata-intersection;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-uni;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-compl;vata-trim;vata-intersection;vata-emptiness_check;vata-emptiness_check_result;vata-overall;vata-uni;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-compl;awali-trim;awali-intersection;awali-emptiness_check;awali-emptiness_check_result;awali-overall;awali-uni;mona-runtime;mona-mataparsing;mona-mataminterm;mona-compl;mona-intersection;mona-emptiness_check;mona-emptiness_check_result;mona-overall;mona-uni;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-intersection;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pymata-union;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-intersection;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyfado-union;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-intersection;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;pyautomata-lib-union;java-automatalib-old-runtime;java-automatalib-old-construction;java-automatalib-old-compl;java-automatalib-old-intersection;java-automatalib-old-emptiness_check;java-automatalib-old-emptiness_result;java-automatalib-old-interpretation;java-automatalib-old-overall;java-automatalib-old-uni;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-intersection;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall;java-brics-uni
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3723-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3723-*.mata;0.14;0.0307184;0.0058011;0.05876870000000001;0.0086868; 0.0001686000; False; 0.0789058000; 0.1385777000;0.0031495;0.0; 0.000894; 0.004343;0.000831;0.00018600000000000002;0.000149; 7e-06; false; 0.007832;2.3e-05;0.0; 0.00089; 0.004297;0.000332;0.0018909999999999999;0.0009319999999999999;0.00038; 8.6e-05; false; 0.009968;0.000249;0.0; 0.000898; 0.004193;5.9e-05;0.0014269999999999999;0.0013139999999999998;0.000785; 0.000123; false; 0.010539;0.000184;0.51; 0.00189; 0.006077;1.2e-05;4.4999999999999996e-05; 4e-06; true; 0.010084;8e-06;0.98; 0.0067; 0.0000;0.0007;0.0;0.0004; 0.0000; False; 0.0018; 0.0088;0.0002;1.17; 0.0084; 0.0005;0.0212;0.0024000000000000002;0.0026999999999999997;0.0207; 0.0002; False; 0.0625; 0.0717;0.0359;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.25;0.163088587;0.021448043000000003;0.038318973; 0.002314427; false; 0.074049339; 0.329768372;0.001594109;0.95;0.020688295;0.022479449;0.009724936; 2.4818E-5; false; 0.046588194; 0.164626699;0.001167758
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3767-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3767-*.mata;0.24;0.0465518;0.008654599999999998;0.107654;0.014438699999999999; 0.0002432000; False; 0.1408836000; 0.2328817000;0.005252000000000001;0.0; 0.001757; 0.006088;0.001621;0.000265;0.000291; 1.5e-05; false; 0.0121;3.9e-05;0.01; 0.001546; 0.005804;0.000527;0.004220000000000001;0.001937;0.000862; 0.000406; false; 0.017064;0.00041600000000000003;0.01; 0.001543; 0.006365;9.4e-05;0.0027;0.002386;0.00131; 0.000421; false; 0.01727;0.000288;0.51; 0.001993; 0.0068;9e-06;3.4e-05; 4e-06; true; 0.011022;7e-06;0.99; 0.0064; 0.0000;0.001;0.0;0.0005; 0.0000; False; 0.0022; 0.0089;0.0002;1.4; 0.0102; 0.0005;0.0489;0.0033;0.004199999999999999;0.1195; 0.0007; False; 0.2504; 0.2616;0.1226;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.12652856599999998;0.024064543;0.024263986999999997; 0.00206422; false; 0.061648155; 0.26904591;0.0019377119999999999;1.14;0.028435283;0.026673931000000005;0.009935778; 3.0242E-5; false; 0.049098384; 0.214817788;0.001260207
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3864-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3864-*.mata;0.23;0.050827399999999995;0.009262600000000001;0.10053819999999998;0.0148258; 0.0002233000; False; 0.1330718000; 0.2298048000;0.0049455;0.01; 0.001669; 0.006064;0.001519;0.00025;0.000297; 1.7e-05; false; 0.01185;3.8e-05;0.01; 0.001575; 0.006016;0.0005409999999999999;0.004129;0.002213;0.000945; 0.000371; false; 0.01769;0.00042699999999999997;0.01; 0.001705; 0.005858;9.900000000000001e-05;0.002554;0.0024280000000000005;0.001308; 0.000472; false; 0.016903;0.00031;0.49; 0.001308; 0.00449;9e-06;2.7999999999999996e-05; 5e-06; true; 0.00735;7e-06;1.1; 0.0065; 0.0000;0.001;0.0;0.0005; 0.0000; False; 0.0022; 0.0091;0.0002;1.34; 0.0108; 0.0006;0.032799999999999996;0.0031;0.004399999999999999;0.08850000000000001; 0.0013; False; 0.1734; 0.1853;0.0756;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.26;0.121559791;0.020435058;0.033812222; 0.002086222; false; 0.067324363; 0.28184996;0.001890034;1.22;0.020871736;0.034569719;0.010547794; 3.0443E-5; false; 0.057867756; 0.169498998;0.001087288
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3943-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3943-*.mata;0.24;0.049933;0.0092758;0.10357709999999999;0.0169679; 0.0002249000; False; 0.1392683000; 0.2669319000;0.0055078;0.0; 0.00174; 0.006203;0.0015660000000000001;0.000267;0.000303; 1.7e-05; false; 0.012323;3.9999999999999996e-05;0.01; 0.00174; 0.006308;0.000675;0.004647;0.002725;0.0011359999999999999; 0.000545; false; 0.01998;0.000496;0.01; 0.001417; 0.005542;8.8e-05;0.002461;0.002338;0.0012799999999999999; 0.000445; false; 0.016005;0.000301;0.51; 0.001853; 0.006139;2.2000000000000003e-05;6.1000000000000005e-05; 1e-05; true; 0.010788;1.4e-05;1.21; 0.0090; 0.0000;0.0018;0.0001;0.0009; 0.0000; False; 0.0035; 0.0132;0.00030000000000000003;1.37; 0.0100; 0.0006;0.0203;0.002;0.0031;0.05349999999999999; 0.0009; False; 0.1148; 0.1258;0.055;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.23;0.11941885699999999;0.018107534;0.043617899999999994; 0.002190292; false; 0.074127625; 0.292107616;0.001425207;1.13;0.021263412000000002;0.027126123;0.013528650999999997; 3.0913E-5; false; 0.077211731; 0.20813878;0.001154502
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3950-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query3950-*.mata;0.15;0.0309422;0.005615900000000001;0.060364100000000004;0.008741700000000002; 0.0001747000; False; 0.0801047000; 0.1607940000;0.0031252999999999997;0.0; 0.000902; 0.004328;0.0008309999999999999;0.000145;0.00015700000000000002; 1e-05; false; 0.007624;2.1000000000000002e-05;0.0; 0.000897; 0.004246;0.000377;0.0024779999999999997;0.001464;0.0005650000000000001; 0.000289; false; 0.01156;0.00027499999999999996;0.0; 0.000941; 0.004416;6.2e-05;0.001591;0.0015650000000000002;0.0009519999999999999; 0.000263; false; 0.011632;0.00017900000000000001;0.35; 0.001139; 0.004647;6.999999999999999e-06;2.1000000000000002e-05; 3e-06; true; 0.007194;4e-06;1.19; 0.0093; 0.0000;0.0016;0.0;0.0009; 0.0000; False; 0.0032; 0.0131;0.0004;1.15; 0.0066; 0.0003;0.0142;0.0018000000000000002;0.0019000000000000002;0.0316; 0.0004; False; 0.0662; 0.0734;0.030400000000000003;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.24;0.157937282;0.014931735000000002;0.023092031; 0.001497946; false; 0.047963327; 0.309554991;0.001606635;1.05;0.022951538;0.041191158;0.018733386; 5.4756E-5; false; 0.07614675; 0.192065776;0.0011244340000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4255-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4255-*.mata;0.17;0.0301616;0.005675600000000001;0.0898022;0.0094311; 0.0002308000; False; 0.1129922000; 0.1721514000;0.0052116;0.0; 0.000904; 0.00436;0.001019;0.000248;0.000163; 8e-06; false; 0.008212;2.6000000000000002e-05;0.0; 0.000938; 0.004547;0.00040399999999999995;0.0027600000000000003;0.0014320000000000001;0.000503; 0.000154; false; 0.01216;0.000281;0.01; 0.0009; 0.004256;8.400000000000001e-05;0.0018089999999999998;0.0017029999999999999;0.0009109999999999999; 0.000204; false; 0.011786;0.000286;0.34; 0.001245; 0.00553;1.4999999999999999e-05;3.3e-05; 5e-06; true; 0.008431;8e-06;1.16; 0.0070; 0.0000;0.0011;0.0;0.0005; 0.0000; False; 0.0022; 0.0096;0.0002;1.21; 0.0101; 0.0008;0.0327;0.0034;0.0040999999999999995;0.0462; 0.0003; False; 0.1195; 0.1307;0.0653;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.093230134;0.021558998;0.035386838999999996; 0.00257513; false; 0.07250227; 0.255567938;0.001641782;1.15;0.022221316;0.04912509500000001;0.013412033999999998; 2.974E-5; false; 0.076145677; 0.195146247;0.0015633959999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4443-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4443-*.mata;0.23;0.047580899999999995;0.0085239;0.10172110000000001;0.0143349; 0.0002386000; False; 0.1346883000; 0.2267070000;0.0054411;0.0; 0.00163; 0.006084;0.0016640000000000001;0.00024000000000000003;0.00028; 1.4e-05; false; 0.012003;3.5e-05;0.01; 0.001632; 0.00597;0.0006450000000000001;0.004872;0.002217;0.000966; 0.000396; false; 0.018746;0.000529;0.01; 0.001642; 0.006131;9.7e-05;0.002798;0.002441;0.0013549999999999999; 0.000413; false; 0.017529;0.00031899999999999995;0.5; 0.001822; 0.006628;1.4999999999999999e-05;3.9e-05; 1.5e-05; true; 0.010684;9.999999999999999e-06;1.16; 0.0098; 0.0000;0.0019000000000000002;0.0001;0.0007999999999999999; 0.0000; False; 0.0036; 0.0141;0.00030000000000000003;1.29; 0.0101; 0.0006;0.0348;0.0034;0.0043;0.1017; 0.0007; False; 0.1981; 0.2092;0.0879;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.1;0.102425821;0.020592627000000002;0.02288157; 0.00198405; false; 0.057559382; 0.239669833;0.002048923;1.14;0.016398763;0.034265078;0.010897685; 4.7516E-5; false; 0.058018766; 0.145774141;0.0015547080000000001
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4673-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4673-*.mata;0.22;0.0517554;0.009166500000000001;0.0938446;0.0144121; 0.0002272000; False; 0.1257119000; 0.2210817000;0.0048835;0.0; 0.00181; 0.006311;0.0010119999999999999;0.000228;0.00022799999999999999; 1e-05; false; 0.011873;3.1e-05;0.01; 0.001737; 0.006105;0.00058;0.002903;0.0018019999999999998;0.000644; 0.000192; false; 0.015792;0.000374;0.01; 0.001771; 0.006093;9.9e-05;0.00223;0.002033;0.001194; 0.00024; false; 0.016357;0.00029600000000000004;0.51; 0.00196; 0.006371;1.1999999999999999e-05;4.2000000000000004e-05; 5e-06; true; 0.010746;9.999999999999999e-06;1.11; 0.0069; 0.0000;0.0006999999999999999;0.0;0.0004; 0.0000; False; 0.0016; 0.0089;0.0002;1.01; 0.0088; 0.0005;0.0092;0.0015;0.0017000000000000003;0.0112; 0.0001; False; 0.0289; 0.0384;0.014;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.19;0.19220451200000002;0.014449576000000002;0.026510779999999998; 0.001521333; false; 0.050250234; 0.382384332;0.000888493;0.96;0.030803564999999998;0.028363306;0.007699062; 2.8949E-5; false; 0.048747426; 0.171524921;0.000923767
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4858-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4858-*.mata;0.25;0.052115;0.009252;0.10697860000000001;0.0159893; 0.0002299000; False; 0.1415356000; 0.2465548000;0.0054158;0.0; 0.001755; 0.006134;0.001153;0.000206;0.00024900000000000004; 1.2e-05; false; 0.01138;3.2e-05;0.01; 0.00176; 0.006184;0.0005080000000000001;0.0033550000000000003;0.001638;0.0007589999999999999; 0.000252; false; 0.016416;0.00035999999999999997;0.01; 0.001826; 0.006147;8.199999999999999e-05;0.002469;0.00215;0.001298; 0.000345; false; 0.017109;0.000281;0.52; 0.001769; 0.006401;6.999999999999999e-06;2.3999999999999997e-05; 4e-06; true; 0.009553;1.1e-05;1.22; 0.0097; 0.0000;0.0015;0.0;0.0007999999999999999; 0.0000; False; 0.0029; 0.0132;0.0002;1.16; 0.0089; 0.0005;0.0183;0.002;0.0024;0.057800000000000004; 0.0003; False; 0.1240; 0.1337;0.0612;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.14;0.088182015;0.027448069;0.030780621999999997; 0.002218094; false; 0.072759815; 0.242343543;0.002328269;1.01;0.017280574;0.023484368999999998;0.008699521; 2.9136E-5; false; 0.065688842; 0.205873557;0.00089231
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4860-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4860-*.mata;0.24;0.0520825;0.009738899999999997;0.10109679999999999;0.0161629; 0.0002614000; False; 0.1356634000; 0.2346952000;0.0050241;0.0; 0.001377; 0.005757;0.001346;0.00021700000000000002;0.000228; 1e-05; false; 0.010778;2.8e-05;0.01; 0.001561; 0.006572;0.000625;0.004505;0.002408;0.0008860000000000001; 0.000259; false; 0.019276;0.000533;0.01; 0.001527; 0.005976;0.000112;0.0026249999999999997;0.0023220000000000003;0.001379; 0.00026; false; 0.017176;0.000331;0.46; 0.002208; 0.008319;1.1999999999999999e-05;4.599999999999999e-05; 5e-06; true; 0.012945;9e-06;1.21; 0.0097; 0.0000;0.0019000000000000002;0.0;0.0008; 0.0000; False; 0.0036; 0.0139;0.0004;1.37; 0.0103; 0.0006;0.032799999999999996;0.0031;0.0039;0.049600000000000005; 0.0003; False; 0.1169; 0.1282;0.0594;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.11;0.075903631;0.015755139999999997;0.021971025999999998; 0.00213443; false; 0.050551485; 0.189388893;0.0015623030000000001;1.16;0.04264113;0.053209529000000005;0.007389032; 2.6992E-5; false; 0.080872376; 0.240062908;0.0009973599999999999
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4871-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query4871-*.mata;0.23;0.084887;0.009091499999999999;0.10238470000000001;0.015279899999999999; 0.0002210000; False; 0.1352659000; 0.2644267000;0.0050326;0.0; 0.001721; 0.006527;0.001466;0.000253;0.000296; 1.6e-05; false; 0.012718;3.3e-05;0.01; 0.001692; 0.006186;0.0006279999999999999;0.004321;0.0024609999999999996;0.000954; 0.000427; false; 0.018867;0.000468;0.01; 0.00187; 0.006391;8.8e-05;0.0025529999999999997;0.0024739999999999996;0.001334; 0.0004; false; 0.017971;0.000294;0.43; 0.001937; 0.006247;1e-05;3.4e-05; 3e-06; true; 0.010249;6e-06;1.26; 0.0102; 0.0000;0.0019;0.0001;0.0009; 0.0000; False; 0.0037; 0.0145;0.00030000000000000003;1.4; 0.0096; 0.0006;0.028399999999999998;0.0026999999999999997;0.0038;0.07100000000000001; 0.0008; False; 0.1627; 0.1734;0.08399999999999999;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.14;0.106853697;0.03360635;0.040006331; 0.002055959; false; 0.086865023; 0.285011929;0.001754813;1.04;0.021477996;0.030464895;0.010731981; 2.7847E-5; false; 0.053035893; 0.1504182;0.001276412
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5100-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5100-*.mata;0.15;0.029394800000000002;0.0058582999999999994;0.060385799999999996;0.008748899999999999; 0.0001661000; False; 0.0805607000; 0.1363525000;0.0032026000000000003;0.0; 0.000878; 0.00442;0.0008860000000000001;0.00015;0.000165; 9e-06; false; 0.007768;1.6e-05;0.01; 0.001547; 0.006008;0.000639;0.0039970000000000006;0.002526;0.000978; 0.000417; false; 0.018009;0.000479;0.01; 0.001541; 0.006009;0.000105;0.002291;0.002269;0.001258; 0.000395; false; 0.016349;0.00033;0.51; 0.001996; 0.00666;1.1e-05;3.7e-05; 5e-06; true; 0.010842;9e-06;1.23; 0.0104; 0.0000;0.002;0.00030000000000000003;0.0011; 0.0000; False; 0.0042; 0.0154;0.0004;1.19; 0.0070; 0.0004;0.0248;0.0033;0.004;0.026099999999999998; 0.0007; False; 0.0667; 0.0745;0.0324;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.07;0.082633672;0.023022888000000002;0.036336943000000003; 0.002419476; false; 0.074274407; 0.225640369;0.001811122;1.18;0.027921986;0.035919951;0.02422828; 3.4733E-5; false; 0.08914245; 0.206163044;0.000957804
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5108-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5108-*.mata;0.24;0.0484365;0.008913999999999997;0.0973433;0.0143376; 0.0002320000; False; 0.1291233000; 0.2215989000;0.0051872;0.0; 0.001637; 0.006191;0.000881;0.00018100000000000004;0.000175; 8e-06; false; 0.010724;2.6000000000000002e-05;0.0; 0.001557; 0.005718;0.00048699999999999997;0.002783;0.0014960000000000002;0.0006; 0.000137; false; 0.014503;0.000343;0.01; 0.001687; 0.005806;7e-05;0.001995;0.0018360000000000002;0.000998; 0.00019; false; 0.014845;0.00026199999999999997;0.49; 0.001111; 0.004354;1.6e-05;3.3e-05; 6e-06; true; 0.007117;9e-06;0.98; 0.0073; 0.0000;0.0006999999999999999;0.0;0.0004; 0.0000; False; 0.0017; 0.0094;0.0002;0.97; 0.0063; 0.0003;0.0085;0.0012;0.0014000000000000002;0.0245; 0.0002; False; 0.0501; 0.0569;0.0224;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.13;0.09669282400000001;0.01867319;0.027229016; 0.021656158; false; 0.07983961; 0.26936963;0.001749364;1.09;0.032961501;0.044929344;0.008704414; 2.9937E-5; false; 0.066340069; 0.205989551;0.001219071
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5196-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5196-*.mata;0.15;0.030512400000000002;0.005534600000000001;0.06285829999999999;0.008979099999999999; 0.0001730000; False; 0.0836270000; 0.1452565000;0.0031147;0.0; 0.001662; 0.006433;0.0015559999999999999;0.00033700000000000006;0.000295; 1.5e-05; false; 0.012606;4.1e-05;0.01; 0.001673; 0.006233;0.000694;0.004129;0.0026110000000000005;0.001047; 0.00042; false; 0.018862;0.000482;0.01; 0.001581; 0.006091;0.00010400000000000001;0.002426;0.0023350000000000003;0.0012729999999999998; 0.000373; false; 0.01681;0.000344;0.56; 0.001799; 0.006264;2.2e-05;4.7e-05; 8e-06; true; 0.010539;1.2e-05;1.13; 0.0102; 0.0000;0.002;0.00030000000000000003;0.0009; 0.0000; False; 0.0041; 0.0151;0.0004;1.38; 0.0108; 0.0007;0.033100000000000004;0.0031999999999999997;0.004;0.0658; 0.0007; False; 0.1320; 0.1441;0.057999999999999996;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.14;0.106546409;0.020866972999999997;0.030811219; 0.002208532; false; 0.065356574; 0.269156859;0.001772808;1.01;0.02943641;0.050511992000000006;0.008349823000000001; 2.639E-5; false; 0.078813449; 0.19378253;0.008402205
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5197-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5197-*.mata;0.14;0.029718;0.005993599999999998;0.06344440000000001;0.008971; 0.0001612000; False; 0.0853907000; 0.1416210000;0.0035456000000000003;0.0; 0.000873; 0.004468;0.0011359999999999999;0.000213;0.00015700000000000002; 7e-06; false; 0.008478;2.4e-05;0.0; 0.000867; 0.004376;0.000399;0.002857;0.0011589999999999999;0.0005; 0.000138; false; 0.011555;0.00029;0.01; 0.000914; 0.004544;8.800000000000001e-05;0.0018470000000000001;0.0017819999999999997;0.0009660000000000001; 0.000207; false; 0.012428;0.000301;0.52; 0.001802; 0.006166;2.6000000000000002e-05;4.4e-05; 7e-06; true; 0.010312;9.999999999999999e-06;1.21; 0.0113; 0.0000;0.0022;0.0;0.0007999999999999999; 0.0000; False; 0.0040; 0.0160;0.0004;1.03; 0.0073; 0.0005;0.0189;0.0019000000000000002;0.002;0.021599999999999998; 0.0002; False; 0.0544; 0.0624;0.028499999999999998;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.26;0.097222977;0.020299881;0.025072485; 0.002297314; false; 0.061145793; 0.247355989;0.0015301429999999999;1.17;0.027192463;0.045331338;0.00966098; 2.5423E-5; false; 0.068339255; 0.220621163;0.001083343
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5315-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5315-*.mata;0.24;0.07512619999999999;0.009669700000000002;0.10599320000000001;0.0160726; 0.0002569000; False; 0.1424592000; 0.2735460000;0.0054802;0.0; 0.001695; 0.006074;0.001354;0.000247;0.000303; 1.8e-05; false; 0.011776;3.8e-05;0.01; 0.001677; 0.006122;0.00066;0.003915;0.0025340000000000002;0.00108; 0.000459; false; 0.018447;0.00048499999999999997;0.01; 0.001741; 0.005961;9.7e-05;0.0025269999999999997;0.002442;0.0014140000000000001; 0.000457; false; 0.017282;0.000308;0.52; 0.002218; 0.006237;9e-06;3.9000000000000006e-05; 5e-06; true; 0.010764;7e-06;1.08; 0.0103; 0.0000;0.0018;0.0001;0.001; 0.0000; False; 0.0037; 0.0147;0.0004;1.3; 0.0101; 0.0006;0.0185;0.0022;0.0031;0.054400000000000004; 0.0009; False; 0.1095; 0.1206;0.0488;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.04;0.07367768499999999;0.022235974000000006;0.024768959; 0.001584972; false; 0.059353583; 0.199022764;0.001939364;1.21;0.023423496;0.096581731;0.034140398; 2.596E-5; false; 0.143459877; 0.276413377;0.0020193159999999997
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5423-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5423-*.mata;0.23;0.0500773;0.0101085;0.1068818;0.015868399999999998; 0.0002166000; False; 0.1421154000; 0.2352775000;0.0053853;0.0; 0.001599; 0.006362;0.001716;0.000233;0.00029499999999999996; 1.4e-05; false; 0.012372;3.1e-05;0.01; 0.001568; 0.006264;0.00072;0.004736;0.002574;0.001; 0.000304; false; 0.019499;0.0005430000000000001;0.01; 0.001585; 0.006019;0.000106;0.002597;0.002321;0.001283; 0.000314; false; 0.016794;0.000334;0.47; 0.001901; 0.006334;1.1999999999999999e-05;3.8e-05; 5e-06; true; 0.010523;7e-06;1.05; 0.0063; 0.0000;0.0013;0.0;0.0004; 0.0000; False; 0.0022; 0.0088;0.0002;1.03; 0.0073; 0.0005;0.018099999999999998;0.0019;0.002;0.0209; 0.0003; False; 0.0524; 0.0605;0.0269;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.26;0.145046415;0.019687376;0.031270139; 0.00138558; false; 0.075265374; 0.337221847;0.0014272059999999999;1.23;0.032693826999999995;0.029520741;0.009379068; 2.6341E-5; false; 0.058876191; 0.245251339;0.001061621
/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5519-program.emp,/home/experiments/nfa-bench/benchmarks/bool_comb/ere/QF_S_sygus_qgen-queries-no-ree-query5519-*.mata;0.16;0.039016199999999994;0.005614599999999999;0.06052180000000001;0.0088315; 0.0001650000; False; 0.0804085000; 0.2189305000;0.0032028;0.0; 0.000925; 0.004378;0.0010170000000000001;0.000158;0.00015900000000000002; 9e-06; false; 0.007905;1.8e-05;0.01; 0.001637; 0.006174;0.000691;0.004418;0.0027080000000000003;0.001074; 0.000416; false; 0.01911;0.00047400000000000003;0.01; 0.001644; 0.006153;0.000103;0.002533;0.0023929999999999993;0.001332; 0.000393; false; 0.017237;0.00034;0.49; 0.002151; 0.006591;1.7e-05;3.9999999999999996e-05; 6e-06; true; 0.010953;1.1e-05;1.13; 0.0113; 0.0000;0.0022;0.0004;0.0012; 0.0000; False; 0.0046; 0.0168;0.0004;1.39; 0.0097; 0.0007;0.052000000000000005;0.003;0.0036999999999999997;0.062299999999999994; 0.0007; False; 0.1398; 0.1506;0.0696;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;1.33;0.1478762;0.027120891999999994;0.038529074999999996; 0.001940212; false; 0.07838464; 0.335775171;0.0016561430000000001;0.97;0.023487995;0.020153069;0.014375246999999997; 2.2793E-5; false; 0.045790592; 0.14787968;0.0009316509999999999
