name;automata-runtime;automata-construction;automata-trim;automata-compl;automata-emptiness_check;automata-emptiness_result;automata-interpretation;automata-overall;mata-runtime;mata-mataparsing;mata-compl;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-reduce;mata-sim-compl;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall;mata-old-runtime;mata-old-mataparsing;mata-old-compl;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result;mata-old-overall;vata-runtime;vata-mataparsing;vata-construction;vata-compl;vata-trim;vata-emptiness_check;vata-emptiness_check_result;vata-overall;awali-runtime;awali-mataparsing;awali-construction;awali-compl;awali-trim;awali-emptiness_check;awali-emptiness_check_result;awali-overall;mona-runtime;mona-mataparsing;mona-compl;mona-emptiness_check;mona-emptiness_check_result;mona-overall;pymata-runtime;pymata-construction;pymata-conversion;pymata-complement;pymata-trimming;pymata-emptiness;pymata-result;pymata-interpretation;pymata-overall;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-determinization;pyfado-complement;pyfado-trim;pyfado-emptiness;pyfado-result;pyfado-interpretation;pyfado-overall;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-determinization;pyautomata-lib-complement;pyautomata-lib-emptiness;pyautomata-lib-result;pyautomata-lib-interpretation;pyautomata-lib-overall;java-automatalib-runtime;java-automatalib-construction;java-automatalib-compl;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-automatalib-interpretation;java-automatalib-overall;java-brics-runtime;java-brics-construction;java-brics-compl;java-brics-emptiness_check;java-brics-emptiness_result;java-brics-interpretation;java-brics-overall
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_597.0.mata;0.26; 0.1132582000;0.0096244; 0.0652381000; 0.0001485000; False; 0.0777470000; 0.2698193000;0.13; 0.111268; 0.015266; 0.00074; 0.000266; false; 0.137297;0.11; 0.117886; 0.005999; 0.000418; 3.7e-05; 4.7e-05; false; 0.131577;0.09; 0.076054; 0.014943; 0.000835; 0.000237; false; 0.100394;0.27; 0.071324; 0.066113; 0.097374; 0.019393; 0.019351; false; 0.281341;0.11; 0.072741; 0.00741; 0.01825; 0.005175; 0.00495; false; 0.11566;0.83; 0.070032; 5e-06; 1e-05; false; 0.465921;1.03; 0.1018; 0.0000; 0.0221; 0.0007; 0.0000; False; 0.0229; 0.1257;2.19; 0.1052; 0.0634; 1.1265; 1.1298; 0.0104; 0.0295; False; 1.1698; 1.3392;1.41; 0.1399; 0.0294; 0.3112; 0.3204; 0.0001; False; 0.3205; 0.4905;3.48; 0.686491279; 0.046114563; 0.002545093; false; 0.055437011; 0.998303347;2.26; 0.19051234; 0.056500814; 4.7429E-5; false; 0.064356594; 0.456362067
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_657.0.mata;0.21; 0.0813532000;0.0054779; 0.0553239000; 0.0001505000; False; 0.0626871000; 0.2058330000;0.12; 0.085728; 0.032921; 0.000857; 0.000225; false; 0.129803;0.1; 0.103009; 0.006793; 0.000493; 4.9e-05; 6.2e-05; false; 0.119303;0.11; 0.09955; 0.016887; 0.000637; 0.000241; false; 0.127147;0.36; 0.106011; 0.08135; 0.106835; 0.023405; 0.029455; false; 0.359213;0.18; 0.10854; 0.017808; 0.035073; 0.010363; 0.010177; false; 0.198126;1.04; 0.101663; 5e-06; 8e-06; false; 0.599778;1.02; 0.1232; 0.0000; 0.0241; 0.0006; 0.0000; False; 0.0247; 0.1489;2.43; 0.1209; 0.0388; 1.3494; 1.3531; 0.0133; 0.0472; False; 1.4137; 1.5740;1.6; 0.2302; 0.0661; 0.3698; 0.3799; 0.0001; False; 0.3800; 0.6774;3.14; 0.536415646; 0.03615511; 0.00190642; false; 0.044685436; 0.768432958;2.29; 0.20507971; 0.078694377; 2.884E-5; false; 0.086339049; 0.571189447
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_670.0.mata;0.2; 0.0741865000;0.0053528000000000004; 0.0723081000; 0.0001306000; False; 0.0794369000; 0.2019707000;0.14; 0.126738; 0.01771; 0.00081; 0.000253; false; 0.157379;0.13; 0.12233; 0.009663; 0.000614; 5.7e-05; 6.8e-05; false; 0.143539;0.12; 0.107059; 0.01802; 0.000717; 0.000279; false; 0.137986;0.4; 0.1227; 0.059847; 0.155128; 0.028162; 0.029962; false; 0.405833;0.15; 0.107496; 0.011718; 0.022478; 0.006512; 0.006188; false; 0.164837;1.21; 0.172756; 2.7e-05; 1.5e-05; false; 0.777307;1.03; 0.1437; 0.0000; 0.0256; 0.0007; 0.0000; False; 0.0264; 0.1709;2.49; 0.1466; 0.0553; 1.4451; 1.4504; 0.0117; 0.0365; False; 1.4986; 1.7016;1.47; 0.2748; 0.0418; 0.3296; 0.3430; 0.0001; False; 0.3432; 0.6614;3.2; 0.563235823; 0.035058406; 0.002212869; false; 0.043377908; 0.85586038;2.53; 0.25049989; 0.063139986; 3.4346E-5; false; 0.07124278; 0.56824831
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_671.0.mata;0.2; 0.0760882000;0.0081276; 0.0611834000; 0.0001427000; False; 0.0717142000; 0.2009825000;0.13; 0.11796; 0.017605; 0.000763; 0.000267; false; 0.148157;0.11; 0.104829; 0.009914; 0.000623; 6.5e-05; 7e-05; false; 0.126178;0.13; 0.107245; 0.018499; 0.000873; 0.000333; false; 0.139677;0.37; 0.12471; 0.094554; 0.109867; 0.019544; 0.019407; false; 0.382993;0.22; 0.142415; 0.022071; 0.038845; 0.011554; 0.011044; false; 0.245928;1.26; 0.166131; 7e-06; 6e-06; false; 0.821214;1.04; 0.1462; 0.0000; 0.0261; 0.0009; 0.0000; False; 0.0271; 0.1748;2.68; 0.1447; 0.0542; 1.6197; 1.6246; 0.0115; 0.0361; False; 1.6722; 1.8718;1.62; 0.2304; 0.0783; 0.4523; 0.4662; 0.0001; False; 0.4664; 0.7764;3.16; 0.513051636; 0.036567421; 0.001883561; false; 0.044979866; 0.750421809;2.31; 0.229772691; 0.045915191; 3.5326E-5; false; 0.055224362; 0.543824944
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_673.0.mata;0.26; 0.1358608000;0.0059594999999999995; 0.0598418000; 0.0001652000; False; 0.0678122000; 0.2687198000;0.36; 0.267334; 0.078235; 0.00272; 0.001011; false; 0.394271;0.29; 0.248819; 0.044123; 0.002393; 0.000179; 0.000218; false; 0.319526;0.37; 0.322215; 0.057812; 0.001242; 0.000481; false; 0.407079;0.69; 0.32909; 0.121648; 0.18886; 0.028329; 0.029587; false; 0.718628;0.33; 0.238802; 0.035039; 0.050048; 0.013809; 0.013443; false; 0.371487;3.02; 0.255539; 1.6e-05; 1.3e-05; false; 2.79432;1.08; 0.2903; 0.0000; 0.0499; 0.0016; 0.0000; False; 0.0516; 0.3441;3.81; 0.2879; 0.1089; 2.3907; 2.4001; 0.0337; 0.1375; False; 2.5714; 2.9700;1.7; 0.2880; 0.0738; 0.5705; 0.5903; 0.0001; False; 0.5904; 0.9542;4.2; 0.954043213; 0.051472266; 0.002772489; false; 0.061984093; 1.432983456;3.17; 0.330381534; 0.064915678; 4.0762E-5; false; 0.073424973; 0.95036396
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_678.0.mata;0.49; 0.2629344000;0.0093639; 0.0967237000; 0.0003300000; False; 0.1089331000; 0.4838832000;0.46; 0.394905; 0.079714; 0.00228; 0.000966; false; 0.519204;0.38; 0.347255; 0.035491; 0.0012; 0.000122; 0.000127; false; 0.418731;0.28; 0.253683; 0.039623; 0.00141; 0.000509; false; 0.324971;0.7; 0.294264; 0.167202; 0.192495; 0.027392; 0.029298; false; 0.731256;0.41; 0.308165; 0.035133; 0.051215; 0.014284; 0.013083; false; 0.442275;3.27; 0.26532; 2.9e-05; 1.3e-05; false; 2.97816;1.17; 0.2865; 0.0000; 0.0512; 0.0019; 0.0000; False; 0.0532; 0.3422;4.22; 0.3395; 0.1080; 2.9399; 2.9469; 0.0228; 0.0694; False; 3.0392; 3.4881;2.06; 0.3258; 0.0747; 0.8479; 0.8733; 0.0001; False; 0.8734; 1.2759;3.74; 0.802813268; 0.052182012; 0.002394132; false; 0.060909537; 1.216937091;2.71; 0.258113233; 0.062220284; 3.0166E-5; false; 0.068885844; 0.696303017
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/Primes_true-unreach-call.c_798.0.mata;2.65; 1.6824305000;0.0049648; 0.2331882000; 0.0001230000; False; 0.2398441000; 2.5678835000;6.91; 4.16258; 2.73844; 0.011445; 0.0014; false; 7.40069;4.69; 4.12934; 0.627036; 0.005202; 0.000442; 0.002633; false; 5.16009;8.49; 4.02395; 4.53033; 0.017756; 0.001468; false; 8.99899;19.0; 3.99489; 3.27096; 10.6145; 0.4088; 0.391375; false; 19.019;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;8.7; 5.2195; 0.0000; 3.2546; 0.0121; 0.0000; False; 3.2667; 8.5107;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;31.47; 22.650675913; 0.114644463; 0.002365774; false; 0.123388318; 24.206036189;10.98; 2.865403126; 0.372830993; 3.3507E-5; false; 0.380080861; 4.675328205
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested6_true-unreach-call.i_7.0.mata;0.1; 0.0256822000;0.0053506000000000005; 0.0320560000; 0.0001308000; False; 0.0390874000; 0.0970194000;0.0; 0.003687; 0.000639; 7.3e-05; 2e-05; false; 0.005099;0.0; 0.003734; 0.000616; 0.000353; 3.5e-05; 1.4e-05; false; 0.005393;0.0; 0.002159; 0.000356; 3.5e-05; 1.4e-05; false; 0.002973;0.0; 0.003627; 0.001607; 0.002547; 0.000547; 0.000619; false; 0.009492;0.0; 0.002083; 0.000156; 0.00127; 0.0006; 0.000311; false; 0.005365;0.34; 0.00405; 7e-06; 8e-06; false; 0.007855;0.85; 0.0080; 0.0000; 0.0008; 0.0000; 0.0000; False; 0.0008; 0.0090;0.93; 0.0090; 0.0012; 0.0084; 0.0087; 0.0005; 0.0005; False; 0.0097; 0.0201;0.94; 0.0090; 0.0016; 0.0039; 0.0045; 0.0001; False; 0.0046; 0.0153;1.14; 0.100611594; 0.016745748; 0.002169236; false; 0.02426003; 0.200968201;1.04; 0.0230945; 0.0166582; 4.5413E-5; false; 0.02389227; 0.163463055
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1070.0.mata;0.13; 0.0269877000;0.0054621; 0.0443020000; 0.0001273000; False; 0.0516217000; 0.1155143000;0.01; 0.012642; 0.001755; 0.000111; 5.4e-05; false; 0.016455;0.01; 0.006945; 0.001375; 0.000213; 2.7e-05; 1.6e-05; false; 0.009571;0.01; 0.012547; 0.001695; 8e-05; 5.1e-05; false; 0.016163;0.01; 0.01002; 0.003177; 0.004249; 0.001077; 0.001076; false; 0.020463;0.02; 0.01237; 0.000877; 0.004271; 0.001796; 0.001332; false; 0.022757;0.34; 0.013042; 9e-06; 2.5e-05; false; 0.023591;0.92; 0.0169; 0.0000; 0.0019; 0.0001; 0.0000; False; 0.0020; 0.0191;0.97; 0.0154; 0.0054; 0.0341; 0.0347; 0.0013; 0.0031; False; 0.0392; 0.0603;0.9; 0.0176; 0.0044; 0.0107; 0.0121; 0.0001; False; 0.0122; 0.0344;1.42; 0.158335835; 0.015224097; 0.002140111; false; 0.0220117; 0.277414753;1.18; 0.04331856; 0.026798863; 3.2435E-5; false; 0.033640023; 0.183078889
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1072.0.mata;0.13; 0.0320276000;0.0055082; 0.0440858000; 0.0001305000; False; 0.0515165000; 0.1186278000;0.02; 0.02111; 0.001846; 8e-05; 6.1e-05; false; 0.025104;0.03; 0.026011; 0.004275; 0.000625; 8.5e-05; 4.2e-05; false; 0.034026;0.01; 0.014573; 0.001792; 7.8e-05; 6.1e-05; false; 0.018521;0.03; 0.014577; 0.006662; 0.008299; 0.001997; 0.001994; false; 0.035014;0.04; 0.025614; 0.00193; 0.005207; 0.001587; 0.001294; false; 0.038849;0.37; 0.026201; 7e-06; 5e-06; false; 0.046238;0.87; 0.0397; 0.0000; 0.0058; 0.0001; 0.0000; False; 0.0060; 0.0461;0.98; 0.0254; 0.0102; 0.0660; 0.0670; 0.0026; 0.0063; False; 0.0759; 0.1118;0.9; 0.0253; 0.0076; 0.0196; 0.0220; 0.0001; False; 0.0221; 0.0554;1.68; 0.17764851; 0.020057877; 0.001395842; false; 0.025765129; 0.310461728;1.29; 0.057410068; 0.024894276; 3.064E-5; false; 0.03079523; 0.212832795
/home/experiments/nfa-bench/benchmarks/presburger-explicit/complement/UltimateAutomizer/nested9_true-unreach-call.i_1107.0.mata;0.18; 0.0488714000;0.0056708; 0.0703876000; 0.0002241000; False; 0.0779968000; 0.1731511000;0.05; 0.048617; 0.004257; 0.000331; 0.000151; false; 0.059372;0.06; 0.048532; 0.008731; 0.001195; 0.000124; 7e-05; false; 0.064417;0.05; 0.048857; 0.004356; 0.0005; 0.000217; false; 0.060695;0.13; 0.048404; 0.026723; 0.027856; 0.010684; 0.011489; false; 0.129815;0.08; 0.048803; 0.006456; 0.019207; 0.005212; 0.00624; false; 0.091974;0.54; 0.091484; 1.4e-05; 7e-06; false; 0.188094;1.03; 0.0708; 0.0000; 0.0093; 0.0005; 0.0000; False; 0.0100; 0.0816;1.34; 0.1113; 0.0681; 0.2583; 0.2606; 0.0063; 0.0318; False; 0.2987; 0.4788;1.01; 0.0716; 0.0466; 0.0718; 0.0774; 0.0001; False; 0.0775; 0.1964;2.36; 0.262085149; 0.034037737; 0.002218628; false; 0.043446682; 0.474208546;2.1; 0.138830876; 0.045278432; 3.0282E-5; false; 0.052545569; 0.383842527
