name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-uni;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-uni;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-*.mata;0.29; 0.216435; 0.077141;0.0016440000000000003;0.006197999999999999; 0.000491; false; 0.319258;4.05; 0.214685; 0.05967;3.7902620000000002;0.0034870000000000005;0.0056700000000000006; 0.000647; false; 4.09189
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;0.29; 0.223073; 0.068047;0.001643;0.006672999999999999; 0.000356; false; 0.31637;6.4; 0.234026; 0.077629;6.087682;0.004043;0.0076739999999999985; 0.000505; false; 6.43192
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;0.36; 0.255246; 0.09563;0.0020250000000000003;0.008955; 0.000508; false; 0.382577;5.4; 0.141761; 0.048204;5.230862999999999;0.003028;0.005312000000000001; 0.000128; false; 5.44216
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;0.36; 0.279334; 0.089739;0.0020840000000000003;0.009420999999999999; 0.000673; false; 0.402862;10.43; 0.27835; 0.091396;10.080634;0.004513;0.009479999999999999; 0.000217; false; 10.4886
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;0.39; 0.294244; 0.099895;0.0024470000000000004;0.012008999999999999; 0.000651; false; 0.432895;8.19; 0.250556; 0.057761;7.918954000000001;0.0028740000000000003;0.006016; 0.00043; false; 8.2522
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;0.45; 0.324257; 0.123126;0.00217;0.011564; 0.000701; false; 0.484742;12.16; 0.301233; 0.100374;11.808279;0.004008;0.010244; 0.000308; false; 12.2491
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;0.51; 0.355923; 0.134079;0.002911;0.015803; 0.000887; false; 0.538581;14.82; 0.344402; 0.127172;14.390645999999998;0.0036850000000000003;0.009945; 0.000528; false; 14.9045
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.0; 0.00188; 0.004442;2.5e-05;1.7e-05; 6e-06; false; 0.007182;0.0; 0.002699; 0.005946;0.000312;2.4999999999999998e-05;2e-05; 9e-06; false; 0.010135
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;0.53; 0.389511; 0.14469;0.0028480000000000003;0.014284999999999999; 0.000731; false; 0.575624;23.18; 0.359812; 0.122876;22.735331;0.003966;0.012703000000000004; 0.000566; false; 23.257
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;0.56; 0.411393; 0.141189;0.003254;0.016887; 0.000621; false; 0.604366;25.97; 0.41354; 0.147929;25.488798;0.005095000000000001;0.013460999999999997; 0.000583; false; 26.0982
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;0.56; 0.408398; 0.139604;0.003398;0.021422000000000004; 0.000917; false; 0.603854;28.31; 0.440524; 0.156293;27.781075;0.004968000000000002;0.015126999999999998; 0.000758; false; 28.431
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;0.63; 0.482182; 0.155742;0.003851;0.023535; 0.000819; false; 0.697724;37.31; 0.469689; 0.156303;36.767969;0.004806;0.017130999999999997; 0.000461; false; 37.4462
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;0.62; 0.461667; 0.147714;0.00392;0.023362; 0.00076; false; 0.674583;40.58; 0.492165; 0.182002;40.003332;0.005386999999999999;0.019857; 0.000399; false; 40.7436
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;0.41; 0.303044; 0.106686;0.0029160000000000006;0.013866; 0.000784; false; 0.450655;54.45; 0.505471; 0.158206;53.887088000000006;0.006121000000000001;0.022610999999999996; 0.001089; false; 54.6211
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;0.77; 0.572138; 0.185477;0.004463;0.029740000000000003; 0.000957; false; 0.833679;TO; 0.587872; 0.217468;53.206029;0.0056430000000000004;0.021917999999999997;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;0.46; 0.334822; 0.111764;0.0034079999999999987;0.016665; 0.000618; false; 0.492533;TO; 0.581622; 0.168417;53.11324;0.0059039999999999995;0.023057;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;0.89; 0.659957; 0.221172;0.004968000000000001;0.03773999999999999; 0.000949; false; 0.972282;TO; 0.361688; 0.125772;54.825635;0.0043630000000000006;0.017027;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;0.54; 0.394161; 0.139754;0.0036539999999999997;0.020408; 0.001001; false; 0.588735;TO; 0.365847; 0.127205;58.257029;0.005281000000000001;0.02529;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.01; 0.005254; 0.006701;3.7e-05;4.3e-05; 1.5e-05; false; 0.013429;0.01; 0.005144; 0.006725;0.000857;4.3e-05;4.4e-05; 1.5e-05; false; 0.01415
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;0.91; 0.65966; 0.219881;0.005509;0.038493; 0.001246; false; 0.975057;TO; 0.674445; 0.231623;57.311792;0.005754999999999999;0.024526999999999997;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;1.05; 0.750567; 0.250021;0.006495;0.060971000000000004; 0.001398; false; 1.1254;TO; 0.755378; 0.276221;54.952224;0.005958000000000002;0.023830000000000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;1.18; 0.813381; 0.305926;0.007135000000000001;0.06815800000000001; 0.001626; false; 1.25719;TO; 0.765998; 0.287768;58.005282;0.005811999999999999;0.021643;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;1.13; 0.802299; 0.282922;0.006378000000000001;0.0566; 0.001137; false; 1.20485;TO; 0.82413; 0.316174;54.421161;0.006264999999999999;0.027108999999999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;1.2; 0.865717; 0.287243;0.006526999999999997;0.056008999999999996; 0.001606; false; 1.27597;TO; 0.867158; 0.323484;56.695365;0.005651999999999999;0.022350000000000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;1.22; 0.837268; 0.298243;0.007847;0.08725299999999998; 0.001671; false; 1.30282;TO; 0.730098; 0.193296;53.153828999999995;0.005124;0.020520999999999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;1.4; 0.94432; 0.373298;0.007692;0.077699; 0.001729; false; 1.47712;TO; 0.965629; 0.329682;51.016864;0.005392999999999999;0.020697999999999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;1.43; 0.99065; 0.356104;0.008233;0.09198999999999999; 0.002163; false; 1.52621;TO; 1.00013; 0.352606;53.829092;0.005777999999999999;0.022432999999999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;1.41; 0.976192; 0.371337;0.007811000000000001;0.08367799999999997; 0.001792; false; 1.50941;TO; 1.00347; 0.369688;57.791539;0.005407999999999998;0.018830000000000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;1.51; 1.04738; 0.397346;0.008553;0.08810300000000003; 0.0018; false; 1.59838;TO; 1.10105; 0.376036;56.073485999999995;0.0064080000000000005;0.02301;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.01; 0.008183; 0.007849;9.900000000000001e-05;0.000108; 3.5e-05; false; 0.018515;0.01; 0.00811; 0.007887;0.001996;7.099999999999999e-05;8.2e-05; 3.6e-05; false; 0.020099
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;1.63; 1.13771; 0.423372;0.009094999999999999;0.101623; 0.001835; false; 1.75597;TO; 1.14307; 0.428792;54.310531;0.00644;0.025873999999999994;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;1.02; 0.711325; 0.286056;0.004271000000000001;0.043643999999999995; 0.001843; false; 1.09556;TO; 0.697893; 0.282713;53.74962400000001;0.004090000000000001;0.019398000000000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;1.79; 1.19619; 0.480727;0.010032999999999999;0.11869299999999999; 0.00218; false; 1.893;TO; 1.19543; 0.427195;56.273259;0.005990999999999999;0.022112000000000007;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;1.11; 0.76032; 0.309212;0.006962;0.06475199999999999; 0.001876; false; 1.19806;TO; 0.756509; 0.274801;55.890671;0.005667999999999999;0.023565000000000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;1.84; 1.28263; 0.437433;0.010152000000000001;0.12563999999999997; 0.002359; false; 1.94531;TO; 1.25378; 0.446047;51.196237999999994;0.0059700000000000005;0.020757;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;1.13; 0.794513; 0.312469;0.0062499999999999995;0.062599; 0.001649; false; 1.21871;TO; 0.762756; 0.324041;57.514261;0.005302999999999999;0.017811;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;2.21; 1.46907; 0.566605;0.011791999999999999;0.15777699999999995; 0.003877; false; 2.31639;TO; 1.39196; 0.541817;56.041039999999995;0.006375999999999999;0.023664;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;2.08; 1.43121; 0.504673;0.011285000000000002;0.14979599999999998; 0.002561; false; 2.19628;TO; 1.41218; 0.496363;56.794303000000006;0.0065720000000000015;0.022366;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;1.24; 0.857097; 0.349542;0.005328000000000001;0.06821200000000001; 0.00185; false; 1.32169;TO; 0.896485; 0.395614;53.474916;0.004369000000000001;0.019319;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;1.33; 0.948916; 0.378677;0.005551999999999999;0.073903; 0.00204; false; 1.45097;TO; 0.935428; 0.376403;53.62910800000001;0.004631000000000001;0.017411;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.01; 0.011194; 0.007833;8.5e-05;0.000105; 2.4e-05; false; 0.02101;0.02; 0.011475; 0.00911;0.0044469999999999996;0.00017900000000000001;0.00012; 4.5e-05; false; 0.027577
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;2.39; 1.6434; 0.625087;0.01286;0.177449; 0.002679; false; 2.5421;TO; 1.58176; 0.651489;55.858599000000005;0.006711999999999999;0.025378;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.02; 0.016256; 0.0097;0.00014;0.000203; 3.9e-05; false; 0.028743;0.03; 0.01565; 0.009962;0.007857;0.000236;0.000162; 5.6e-05; false; 0.036403
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.03; 0.021671; 0.011582;0.00018599999999999997;0.000323; 5.9e-05; false; 0.036637;0.04; 0.021615; 0.011349;0.014382;0.00034500000000000004;0.000256; 7.1e-05; false; 0.05122
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.03; 0.026336; 0.012482;0.00022600000000000002;0.000406; 6.7e-05; false; 0.042655;0.06; 0.0254; 0.012413;0.024079999999999997;0.00047899999999999993;0.00031699999999999995; 7.7e-05; false; 0.066218
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;0.05; 0.016466; 0.03231;0.002519;0.001789; 0.000633; false; 0.070043;0.57; 0.016567; 0.034881;0.513012;0.003593;0.0016670000000000003; 0.000593; false; 0.587681
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;0.07; 0.019612; 0.039288;0.003289;0.002724; 0.000637; false; 0.085935;0.88; 0.018506; 0.03833;0.816723;0.004593999999999999;0.002231; 0.000787; false; 0.902366
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;0.09; 0.022062; 0.044202;0.0041600000000000005;0.003626; 0.000707; false; 0.098891;1.44; 0.021606; 0.043681;1.366001;0.004889;0.0023549999999999995; 0.000742; false; 1.46302
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;0.1; 0.023044; 0.051334;0.004474;0.004092999999999999; 0.000705; false; 0.11171;2.55; 0.0217; 0.053994;2.464282;0.006339000000000001;0.003624; 0.000927; false; 2.57923
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;0.13; 0.03057; 0.065875;0.005613;0.0065639999999999995; 0.001041; false; 0.142901;3.99; 0.028915; 0.064208;3.878961;0.008186;0.004575; 0.000971; false; 4.02048
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;0.08; 0.018978; 0.042684;0.003144;0.004048; 0.000801; false; 0.089362;2.82; 0.018662; 0.041628;2.747106;0.004432;0.003317; 0.00076; false; 2.83711
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;0.18; 0.040247; 0.094526;0.007430999999999999;0.009644; 0.001467; false; 0.196451;9.32; 0.031538; 0.089874;9.185974;0.009096;0.006672; 0.00155; false; 9.36506
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;0.2; 0.043099; 0.09892;0.008897;0.013367; 0.001845; false; 0.223292;13.44; 0.041464; 0.100013;13.26923;0.011791;0.008624; 0.001093; false; 13.4897
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;0.26; 0.049002; 0.121589;0.011004000000000002;0.018986; 0.002161; false; 0.281295;23.97; 0.051912; 0.119955;23.744874000000003;0.016338000000000002;0.012095999999999999; 0.002178; false; 24.0213
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;0.29; 0.055941; 0.143849;0.012833;0.022837999999999997; 0.002459; false; 0.318083;21.59; 0.052207; 0.13859;21.337157;0.014162000000000001;0.010121999999999999; 0.002248; false; 21.6313
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.0; 0.001507; 0.006731; 7.1e-05; 3.5e-05; 3.8e-05; false; 0.010046;0.0; 0.000682; 0.00452; 0.000407; 6.2e-05; 2.9e-05; 2.6e-05; false; 0.006728
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;0.17; 0.03329; 0.083544;0.006965;0.014954; 0.001759; false; 0.183289;40.57; 0.057375; 0.154586;40.306126;0.017569999999999995;0.014637; 0.002707; false; 40.6413
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;0.2; 0.035405; 0.095861;0.007397999999999999;0.019666999999999997; 0.002243; false; 0.209077;53.45; 0.035432; 0.102638;53.300489;0.01634;0.016062; 0.003041; false; 53.5249
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;0.4; 0.068919; 0.192039;0.014942000000000006;0.036264; 0.002912; false; 0.433851;TO; 0.069366; 0.207256;52.136845;0.016052;0.013850000000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;0.24; 0.042804; 0.121303;0.009485;0.027813000000000004; 0.002648; false; 0.26469;TO; 0.075602; 0.227247;53.288857;0.017854999999999996;0.01616;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;0.27; 0.046678; 0.136057;0.010646;0.031577999999999995; 0.003076; false; 0.293268;TO; 0.045105; 0.134394;57.857865;0.02066;0.015974;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;0.29; 0.048896; 0.142968;0.014645000000000002;0.03462199999999999; 0.003252; false; 0.317741;TO; 0.089947; 0.276838;46.556962;0.021087999999999996;0.014110000000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;0.68; 0.099686; 0.30875;0.035557000000000005;0.07242200000000001; 0.005379; false; 0.70693;TO; 0.107964; 0.313147;49.073155;0.026367;0.014372;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;0.39; 0.058691; 0.177745;0.017831;0.04899100000000001; 0.005589; false; 0.404681;TO; 0.117201; 0.34708;52.34316;0.028082;0.016152;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;0.72; 0.103706; 0.33269;0.037466000000000006;0.07974299999999998; 0.006078; false; 0.742479;TO; 0.125263; 0.408595;51.632449;0.026944;0.016327;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;0.81; 0.125806; 0.383392;0.04043000000000002;0.090783; 0.006623; false; 0.844199;TO; 0.067685; 0.220591;48.404286;0.019937;0.013691000000000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.0; 0.002318; 0.007754;0.000166;0.0001; 1.9e-05; false; 0.012513;0.01; 0.002104; 0.007078;0.0026490000000000003;0.00024700000000000004;8.099999999999999e-05; 1.7e-05; false; 0.014225
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;0.51; 0.076672; 0.247317;0.022376999999999998;0.071551; 0.005331; false; 0.53904;TO; 0.127135; 0.433475;51.420218;0.025332;0.014457999999999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;0.54; 0.076224; 0.260198;0.024863999999999997;0.084191; 0.0056; false; 0.57529;TO; 0.077584; 0.262752;58.234021;0.019479999999999997;0.015234000000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;1.21; 0.15581; 0.57087;0.062192;0.141026; 0.008806; false; 1.24931;TO; 0.154796; 0.579332;52.762646000000004;0.031068;0.015847;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;1.33; 0.161801; 0.61494;0.06500500000000001;0.156043; 0.009341; false; 1.38645;TO; 0.15759; 0.548464;50.334603;0.036043000000000006;0.017794;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;1.07; 0.177759; 0.5146;0.05030499999999999;0.163582; 0.009523; false; 1.11919;TO; 0.183766; 0.507218;50.33387200000001;0.025036000000000006;0.014010000000000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;1.44; 0.189422; 0.654655;0.067208;0.188675; 0.010245; false; 1.49379;TO; 0.096446; 0.364661;52.133438000000005;0.021781999999999996;0.014508;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;1.58; 0.195731; 0.715205;0.073814;0.210628; 0.010537; false; 1.63282;TO; 0.195496; 0.791953;47.659366;0.029286000000000003;0.015232999999999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;1.66; 0.210517; 0.811233;0.07834699999999999;0.20642599999999997; 0.01161; false; 1.74858;TO; 0.21819; 0.806573;55.748606;0.034947;0.017020999999999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;0.97; 0.114956; 0.436797;0.044965000000000005;0.160103; 0.008356; false; 1.01148;TO; 0.111448; 0.438719;52.241527;0.028085;0.014858;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;2.11; 0.234213; 0.978467;0.10695200000000002;0.272485; 0.014933; false; 2.18399;TO; 0.233471; 0.978187;51.571262000000004;0.033203;0.016224;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;0.01; 0.003679; 0.00936;0.000328;0.000178; 9.4e-05; false; 0.016665;0.02; 0.003377; 0.009408;0.01239;0.00043000000000000004;0.000132; 8.8e-05; false; 0.028924
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;2.12; 0.242259; 1.03684;0.09663600000000001;0.27304400000000006; 0.013562; false; 2.20031;TO; 0.124932; 0.517478;51.447644;0.025764999999999996;0.014587;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;2.32; 0.276265; 1.12579;0.11142200000000001;0.32231299999999996; 0.015944; false; 2.42269;TO; 0.274865; 1.07831;50.01595400000001;0.036288;0.017329999999999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;2.6; 0.286933; 1.23242;0.11875599999999999;0.34913099999999997; 0.015495; false; 2.72873;TO; 0.252995; 1.16101;55.181673;0.038715;0.016623;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;1.42; 0.194469; 0.653334;0.06212000000000001;0.22734099999999996; 0.011268; false; 1.48656;TO; 0.147867; 0.622946;57.597525999999995;0.033826;0.016054;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;2.78; 0.278864; 1.26508;0.145613;0.389387; 0.019965; false; 2.8726;TO; 0.306979; 1.39226;55.43786600000001;0.04087;0.017543;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;1.52; 0.16328; 0.710445;0.068187;0.27212600000000003; 0.012857; false; 1.59603;TO; 0.159499; 0.708769;47.764656;0.024123;0.013282000000000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;3.19; 0.325731; 1.5273;0.15988200000000002;0.441569; 0.020373; false; 3.32303;TO; 0.348107; 1.64493;46.171227;0.03234;0.014866999999999998;MISSING;MISSING;MISSING
