name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-overall;mata-sim-runtime;mata-sim-mataparsing;mata-sim-mataminterm;mata-sim-reduce;mata-sim-intersection;mata-sim-trim;mata-sim-emptiness_check;mata-sim-emptiness_check_result;mata-sim-overall
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-*.mata;0.0; 0.001172; 0.006194; 1.5e-05; 8e-06; 2e-06; true; 0.008491;0.0; 0.001162; 0.006193; 8.8e-05; 1.3e-05; 8e-06; 1e-06; true; 0.008495
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-*.mata;TO; 0.154374; 0.050557;29.080003;9.983387;MISSING;MISSING;MISSING;TO; 0.155972; 0.051578;23.024392999999996;0.048195999999999996;0.010456;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-*.mata;TO; 0.089632; 0.03121;36.595325;15.55777;MISSING;MISSING;MISSING;TO; 0.161186; 0.046037;20.861473;0.038441;0.008788;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-*.mata;TO; 0.201725; 0.068936;41.854889;16.128425;MISSING;MISSING;MISSING;TO; 0.195449; 0.057045;28.603595;0.043185;0.009621000000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-*.mata;TO; 0.169547; 0.052898;35.298778999999996;14.803854000000001;MISSING;MISSING;MISSING;TO; 0.20769; 0.079169;30.262383;0.046168;0.009648;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;TO; 0.216971; 0.065218;44.759808;7.405657;MISSING;MISSING;MISSING;TO; 0.194655; 0.071283;38.953099;0.047189;0.009864999999999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;TO; 0.291256; 0.107568;43.117405000000005;15.270489999999999;MISSING;MISSING;MISSING;TO; 0.253919; 0.087433;50.214611;0.07122300000000001;0.014084999999999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;TO; 0.253413; 0.065419;24.886245;8.206783;MISSING;MISSING;MISSING;TO; 0.280392; 0.088338;57.817969;0.056445;0.010911;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;TO; 0.270168; 0.081289;27.280797999999997;9.843509000000001;MISSING;MISSING;MISSING;TO; 0.190645; 0.063346;46.077722;0.050222;0.009892999999999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;TO; 0.325675; 0.111644;25.978534000000003;10.979544;MISSING;MISSING;MISSING;TO; 0.171224; 0.065014;7.863156999999999;0.021797;0.00452;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;TO; 0.334108; 0.094909;29.443714;11.520313000000002;MISSING;MISSING;MISSING;TO; 0.189271; 0.064057;9.665612000000001;0.023723;0.004658;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.0; 0.002826; 0.006761;8.8e-05;2.7e-05; 2e-06; true; 0.011029;0.0; 0.002872; 0.006873;0.00028399999999999996;4.7e-05;2.1000000000000002e-05; 2e-06; true; 0.01147
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;TO; 0.382965; 0.129756;31.413577;10.946338;MISSING;MISSING;MISSING;TO; 0.40592; 0.111299;11.795878;0.026712;0.005346;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;TO; 0.246364; 0.123747;30.617755;10.760580000000001;MISSING;MISSING;MISSING;TO; 0.400636; 0.127249;17.317719;0.036868;0.006592;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;TO; 0.446556; 0.172833;37.817025;12.842709;MISSING;MISSING;MISSING;TO; 0.233746; 0.073576;22.818735999999998;0.03207;0.006235;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;TO; 0.383495; 0.121148;39.191544;14.041684;MISSING;MISSING;MISSING;TO; 0.449914; 0.157536;17.617156;0.031709;0.005868999999999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;TO; 0.471219; 0.161175;30.252205;11.869330999999999;MISSING;MISSING;MISSING;TO; 0.419283; 0.164536;24.388633;0.040311;0.0072250000000000005;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;TO; 0.495725; 0.155853;41.182129;13.082971;MISSING;MISSING;MISSING;TO; 0.547631; 0.206401;27.962442000000003;0.048451999999999995;0.00875;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;TO; 0.557451; 0.170129;40.89817600000001;13.237845;MISSING;MISSING;MISSING;TO; 0.460841; 0.169808;33.632607;0.041671;0.007653;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;TO; 0.549528; 0.167201;36.400715;12.889695;MISSING;MISSING;MISSING;TO; 0.581327; 0.204712;39.280557;0.044467000000000007;0.0073279999999999994;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;TO; 0.39354; 0.119059;39.25179;15.669987;MISSING;MISSING;MISSING;TO; 0.550761; 0.264427;44.036375;0.062035999999999994;0.010371;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;TO; 0.585306; 0.193194;24.933827;9.057224999999999;MISSING;MISSING;MISSING;TO; 0.355974; 0.124742;53.562197999999995;0.035578;0.006300999999999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.0; 0.005099; 0.00698;0.00017499999999999997;6.9e-05; 2e-06; true; 0.013626;0.0; 0.002684; 0.00456;0.000415;6.9e-05;2.8e-05; 1e-06; true; 0.008588
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;TO; 0.70181; 0.227519;36.419039;10.777826000000001;MISSING;MISSING;MISSING;TO; 0.386459; 0.123023;10.916146;0.023195;0.003775;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;TO; 0.430101; 0.141337;36.000541999999996;17.262889;MISSING;MISSING;MISSING;TO; 0.752028; 0.287108;56.934614999999994;0.049938;0.008498;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;TO; 0.814654; 0.302401;25.564394999999998;9.437181;MISSING;MISSING;MISSING;TO; 0.568604; 0.150087;58.68766;0.038777;0.006428;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;TO; 0.834572; 0.283037;44.131068;8.400233;MISSING;MISSING;MISSING;TO; 0.841786; 0.345381;16.087353999999998;0.028293;0.004541;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;TO; 0.492974; 0.152326;45.720941;7.6177340000000004;MISSING;MISSING;MISSING;TO; 0.498335; 0.170175;14.058769999999999;0.026139000000000003;0.004299000000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;TO; 0.872028; 0.292487;45.474078000000006;7.840444;MISSING;MISSING;MISSING;TO; 0.8435; 0.268214;12.910418;0.024679;0.003552;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;TO; 0.902851; 0.304717;28.504707;10.197028;MISSING;MISSING;MISSING;TO; 0.949208; 0.379543;22.688577;0.034347;0.005407;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;TO; 0.909763; 0.347317;28.549922000000002;10.137594;MISSING;MISSING;MISSING;TO; 0.968406; 0.374969;20.192222;0.033488;0.006097;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;TO; 0.608136; 0.238134;32.401945;11.484005;MISSING;MISSING;MISSING;TO; 0.603396; 0.207868;17.067643;0.025328999999999997;0.0038020000000000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;TO; 0.649277; 0.203617;46.157262;8.447887;MISSING;MISSING;MISSING;TO; 1.09157; 0.365014;18.665582;0.033995;0.005234;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.01; 0.008277; 0.007763;0.00039;0.000152; 1e-06; true; 0.018335;0.01; 0.008174; 0.008246;0.001826;0.00031400000000000004;0.00010899999999999999; 2e-06; true; 0.02064
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;TO; 1.06325; 0.352596;26.027684999999998;8.220875;MISSING;MISSING;MISSING;TO; 1.07618; 0.385509;17.050322;0.028627;0.004402;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;TO; 1.17203; 0.382923;27.162717999999998;10.153725;MISSING;MISSING;MISSING;TO; 1.02086; 0.368489;28.285198;0.029495;0.004037;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;TO; 1.18071; 0.484814;36.037442;10.928436999999999;MISSING;MISSING;MISSING;TO; 1.16083; 0.403983;23.531365;0.035032;0.0051920000000000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;TO; 0.725657; 0.268964;28.826784;11.079659;MISSING;MISSING;MISSING;TO; 1.19607; 0.379324;23.824512;0.038109000000000004;0.005563;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;TO; 1.16238; 0.386509;30.185012;10.161315;MISSING;MISSING;MISSING;TO; 1.35183; 0.498946;35.041953;0.041458999999999996;0.006229;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;TO; 1.35507; 0.441253;29.346323999999996;10.039003;MISSING;MISSING;MISSING;TO; 1.37726; 0.536783;30.894375;0.040048;0.005912000000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;TO; 0.853006; 0.31421;28.577255;11.065301999999999;MISSING;MISSING;MISSING;TO; 1.32546; 0.504285;28.671182;0.031476;0.004656;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;TO; 1.41316; 0.517885;29.530849;10.663485;MISSING;MISSING;MISSING;TO; 1.32651; 0.484093;43.870856;0.038358;0.005557;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;TO; 0.86522; 0.318286;25.351459;10.097979;MISSING;MISSING;MISSING;TO; 1.54103; 0.732955;45.427431;0.039781;0.006574;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;TO; 1.62667; 0.658913;36.816653;11.655617;MISSING;MISSING;MISSING;TO; 1.49133; 0.59318;41.561555;0.041421;0.005737;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.01; 0.012107; 0.008416;0.0009369999999999999;0.00033299999999999996; 2e-06; true; 0.023838;0.02; 0.011061; 0.008523;0.0052759999999999994;0.000663;0.00025; 3e-06; true; 0.028127
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;TO; 1.61868; 0.629824;39.211424;13.869661;MISSING;MISSING;MISSING;TO; 1.64009; 0.582586;28.572584;0.033717;0.0045190000000000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.02; 0.014883; 0.00903;0.0023750000000000004;0.000665; 2e-06; true; 0.02917;0.03; 0.014495; 0.010198;0.014252;0.001382;0.000371; 2e-06; true; 0.042998
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.02; 0.017648; 0.009704;0.004413;0.001333; 2e-06; true; 0.03571;0.09; 0.019809; 0.0127;0.067052;0.003281;0.0008680000000000001; 2e-06; true; 0.106703
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.02; 0.014216; 0.007882;0.007143;0.002166; 1e-06; true; 0.033503;0.22; 0.014095; 0.007935;0.20536700000000002;0.0042569999999999995;0.001269; 2e-06; true; 0.235192
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.008611; 0.018622;5.9804319999999995;0.180958;0.045215;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.010617; 0.021534;8.810901000000001;0.861921;0.109121;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.022541; 0.045637;8.486031;0.845715;0.115747;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.026597; 0.054548;8.9473;0.365837;0.091628;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.017359; 0.036234;8.928697000000001;0.999752;0.113623;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.035006; 0.076163;14.077247999999999;0.551475;0.14985400000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.021887; 0.050115;17.461253;1.0646879999999999;0.150615;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.046369; 0.094435;16.916905;1.2844330000000002;0.15115800000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.049491; 0.12388;18.015840999999998;0.6291939999999999;0.117701;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.060399; 0.148598;14.182333;1.030239;0.141907;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.01; 0.001377; 0.006511; 0.006196; 0.001331; 2e-06; true; 0.017104;0.0; 0.001263; 0.006688; 0.00071; 0.003176; 0.000786; 2e-06; true; 0.014643
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.062957; 0.164226;17.051240999999997;1.153346;0.165647;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.067472; 0.183006;20.003113000000003;1.128297;0.171666;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.077172; 0.210981;19.939339;1.015017;0.166711;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.093378; 0.255071;15.864217;1.9487370000000002;0.196882;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.091385; 0.265716;20.541842;1.85709;0.201852;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.094641; 0.272937;23.987909;1.237861;0.31219;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.09648; 0.179162;21.798592;0.836729;0.15946100000000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.061456; 0.200891;22.576631000000003;1.5285959999999998;0.212272;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.115493; 0.402039;23.502625;1.170044;0.181919;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.117666; 0.39264;27.324893;2.39482;0.252656;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.41; 0.001365; 0.005002;0.350621;0.138161; 2e-06; true; 0.497501;2.12; 0.002084; 0.007449;1.996241;0.137152;0.041985; 2e-06; true; 2.18722
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.131216; 0.433524;26.91265;1.019263;0.192783;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.164757; 0.508234;30.249956;3.2105870000000003;0.249778;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.088492; 0.320137;32.975209;2.842872;0.20137;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.166743; 0.546698;27.531807999999998;1.836145;0.19359900000000002;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.095899; 0.370889;27.383301;4.173966999999999;0.323748;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.184813; 0.681131;34.649784000000004;1.2030180000000001;0.20114;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.222222; 0.804699;35.233726999999995;2.240304;0.27513099999999996;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;TO; 0.218604; 0.549743;14.662157;1.98834;MISSING;MISSING;MISSING;TO; 0.240868; 0.694693;34.528719;2.581872;0.270208;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.235948; 0.886278;33.729278;2.020187;0.274241;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.139885; 0.559565;33.239241;1.337507;0.218981;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.003433; 0.01009;3.243909;0.17299399999999998;0.031591;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.280079; 1.00971;38.447381;2.610171;0.30961;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.261994; 1.03469;37.402678;2.588838;0.30942600000000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.299978; 1.70551;37.77058400000001;2.83088;0.297116;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.303631; 1.18989;40.754749;4.62989;0.294055;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.317887; 1.39758;41.153404;3.192391;0.28876799999999997;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.184444; 0.811339;41.823564999999995;1.752522;0.315166;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.378899; 1.41655;40.840275;2.522748;0.326221;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.410838; 1.48583;43.612605;3.872614;0.25883;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.399811; 1.57238;48.811246000000004;2.620664;0.254424;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.376386; 1.64745;49.467043;2.8356440000000003;0.351232;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.003045; 0.007764;2.2185249999999996;0.10180399999999999;0.026399;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.466033; 1.91451;45.261624000000005;3.801646;0.27266300000000004;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.408277; 1.81436;51.760439999999996;3.380464;0.320086;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.435273; 1.97882;51.885086;3.684618; 0.004851;MISSING;MISSING;MISSING
