name;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;mata-old-runtime;mata-old-mataparsing;mata-old-mataminterm;mata-old-intersection;mata-old-trim;mata-old-emptiness_check;mata-old-emptiness_check_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;TO; 0.230572; 0.0657574;25.241983949999998;9.306476156999999;MISSING;MISSING;TO; 0.372249; 0.0992309;25.181937589;9.434954221;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;TO; 0.285203; 0.0891783;26.51510712;11.231385237000001;MISSING;MISSING;TO; 0.361151; 0.0658898;25.989122553999998;10.629383379;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;TO; 0.3935; 0.0758473;27.247603214999998;10.14054562;MISSING;MISSING;TO; 0.302656; 0.0651577;26.657719956;9.899617756000001;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;TO; 0.285781; 0.0854831;30.086658097;11.626035151;MISSING;MISSING;TO; 0.478146; 0.0625705;30.043707486000002;11.027775264999999;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;TO; 0.534193; 0.184832;34.686732396;10.121494982;MISSING;MISSING;TO; 0.363258; 0.0761902;30.283209491;10.837927531999998;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;TO; 0.665272; 0.181877;36.109409281;11.498552365;MISSING;MISSING;TO; 0.354808; 0.0822032;31.890345783999997;11.001046117000001;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;TO; 0.343989; 0.100145;30.237680492000003;12.607314014;MISSING;MISSING;TO; 0.369491; 0.0741046;29.946119974;11.247536927999999;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;TO; 0.354945; 0.103726;33.040472119;11.950862107999999;MISSING;MISSING;TO; 0.49697; 0.0806521;33.516349473;10.899592534;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;TO; 0.741336; 0.22335;35.926760146999996;12.313969102000001;MISSING;MISSING;TO; 0.403223; 0.0894226;34.883054892000004;12.240830727999999;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.0; 0.00322615; 0.00524759;0.000101037;2.8244e-05; 6.97e-07; true;0.0; 0.00372103; 0.00546263;9.0551e-05;2.7465999999999998e-05; 6.36e-06; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-40-*.mata;TO; 0.444776; 0.147166;42.45831806299999;13.320492845;MISSING;MISSING;TO; 0.407055; 0.102151;43.585133670999994;12.630533193000002;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-41-*.mata;TO; 0.445618; 0.18341;34.806306315;13.550966172999999;MISSING;MISSING;TO; 0.42954; 0.0928243;35.208118519;12.762712629;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-42-*.mata;TO; 0.452614; 0.148459;41.58092703;13.899214708999999;MISSING;MISSING;TO; 0.470287; 0.0939009;44.054677784000006;13.379836221;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-43-*.mata;TO; 0.468343; 0.143073;36.630080187999994;14.173224759;MISSING;MISSING;TO; 0.464871; 0.111666;37.447708159;12.971367259;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-44-*.mata;TO; 0.490461; 0.173405;43.986194479000005;14.525674028000001;MISSING;MISSING;TO; 0.550562; 0.119836;46.432425942;5.64241612;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-45-*.mata;TO; 0.522895; 0.173424;38.313670132;15.247802771;MISSING;MISSING;TO; 0.539412; 0.115289;39.076083722;15.72186196;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-46-*.mata;TO; 0.676984; 0.340607;46.80759635;7.058200745;MISSING;MISSING;TO; 0.571154; 0.13096;46.233584565;7.157195683;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-47-*.mata;TO; 0.574201; 0.264035;41.497218011;7.522894561999999;MISSING;MISSING;TO; 0.590856; 0.133257;41.61075584;7.278886314;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-48-*.mata;TO; 0.679436; 0.211386;47.934064633999995;6.5693033199999995;MISSING;MISSING;TO; 0.636755; 0.144022;46.091379724;7.1551722909999995;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-49-*.mata;TO; 0.738771; 0.401866;47.171686531000006;7.763144605000001;MISSING;MISSING;TO; 0.627009; 0.160252;24.621703109000002;7.006753666;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-5-*.mata;0.01; 0.00893185; 0.00711723;0.00035826200000000003;0.000115443; 8.66e-07; true;0.01; 0.0100735; 0.00722828;0.00037007800000000003;0.000106306; 1.735e-06; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-50-*.mata;TO; 1.16428; 0.253791;50.737440660000004;7.277895808;MISSING;MISSING;TO; 0.658049; 0.146707;47.490308784;7.433286333;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-51-*.mata;TO; 1.16602; 0.211709;22.85191798;7.618463211;MISSING;MISSING;TO; 0.682422; 0.157412;23.202967256999997;7.769138505;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-52-*.mata;TO; 0.823973; 0.268449;23.789883797999998;8.395422373;MISSING;MISSING;TO; 0.711964; 0.169399;23.572356964;8.0608726;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-53-*.mata;TO; 0.835207; 0.285003;23.852316962000003;8.288207344;MISSING;MISSING;TO; 0.848812; 0.17683;23.465535356;8.306834577;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-54-*.mata;TO; 0.817139; 0.280749;29.913091686;12.235409906;MISSING;MISSING;TO; 0.771124; 0.182812;35.711518528;8.874595785;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-55-*.mata;TO; 0.836977; 0.306642;25.163518128;8.20953731;MISSING;MISSING;TO; 0.93319; 0.181775;24.491227838;8.721349845999999;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-56-*.mata;TO; 1.43961; 0.254232;24.762741464999998;10.607906845999999;MISSING;MISSING;TO; 0.801719; 0.221174;28.771153369;10.081671769;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-57-*.mata;TO; 1.0697; 0.527331;26.073451315;8.543799106;MISSING;MISSING;TO; 0.819942; 0.21346;25.619574901;8.980947722;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-58-*.mata;TO; 1.64855; 0.405297;26.906732484;9.652536444999999;MISSING;MISSING;TO; 0.854435; 0.218813;29.891420256000004;9.525912917;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-59-*.mata;TO; 1.25875; 0.317875;26.783099566;9.562772237;MISSING;MISSING;TO; 0.934755; 0.217189;26.461334986;9.215566267;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-6-*.mata;0.01; 0.0126357; 0.0084882;0.0008115360000000001;0.000242881; 1.6278e-05; true;0.02; 0.0146404; 0.00961623;0.0008748429999999999;0.000206401; 1.029e-06; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-60-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.920854; 0.231978;35.506014726000004;7.978914531;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-7-*.mata;0.02; 0.0171042; 0.00863584;0.0011491;0.000319469; 8.27e-07; true;0.01; 0.0112803; 0.00714227;0.001132947;0.00031064799999999996; 8.1e-07; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-8-*.mata;0.02; 0.0241343; 0.0114528;0.00391675;0.000957858; 1.084e-06; true;0.02; 0.0193398; 0.00675686;0.002711939;0.0006048049999999999; 7.7e-07; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-9-*.mata;0.02; 0.015446; 0.0075056;0.006504398;0.001506465; 8.67e-07; true;0.03; 0.0221131; 0.00732733;0.007032088;0.001427329; 7.04e-07; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-10-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-11-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-12-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-13-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-14-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-15-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-16-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-17-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-18-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-19-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-2-*.mata;0.01; 0.0015411; 0.00748246; 0.00591211; 0.00118587; 1.155e-06; true;0.01; 0.00130122; 0.00744155; 0.00592206; 0.000909004; 1.7512e-05; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-20-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-21-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-22-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-23-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-24-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-25-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-26-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-27-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-28-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-29-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.102861; 0.231816;12.2283019;1.58612568;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-3-*.mata;0.57; 0.00253005; 0.00863525;0.43761333999999996;0.23864127; 2.035e-06; true;0.79; 0.00250037; 0.00911626;0.73982216;0.21023028; 1.39e-06; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-30-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-31-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-32-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-33-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-34-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-35-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-36-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-37-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-38-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-39-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-4-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-40-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-41-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-42-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-43-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-44-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-45-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-46-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-47-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-48-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-49-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-5-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-50-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-51-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-52-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-53-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-54-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-55-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-56-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-57-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-58-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-59-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-6-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-60-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-7-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-8-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths1-9-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-10-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-11-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-12-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-13-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-14-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;TO; 0.0477501; 0.0443319;3.3525324000000003;0.75134783;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/exppaths2-15-*.mata;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR;ERR
