name;mata-bin-runtime;mata-bin-parsing;mata-bin-mintermization;mata-bin-intersection_emptiness;automata-runtime;automata-construction;automata-intersection;automata-trim;automata-emptiness_check;automata-emptiness_result;mata-runtime;mata-mataparsing;mata-mataminterm;mata-intersection;mata-trim;mata-emptiness_check;mata-emptiness_check_result;vata-runtime;vata-mataparsing;vata-mataminterm;vata-construction;vata-intersection;vata-trim;vata-emptiness_check;vata-emptiness_check_result;awali-runtime;awali-mataparsing;awali-mataminterm;awali-construction;awali-intersection;awali-trim;awali-emptiness_check;awali-emptiness_check_result;pymata-runtime;pymata-construction;pymata-conversion;pymata-intersection;pymata-trimming;pymata-emptiness;pymata-result;pyfado-runtime;pyfado-construction;pyfado-conversion;pyfado-intersection;pyfado-emptiness;pyfado-result;pyautomata-lib-runtime;pyautomata-lib-construction;pyautomata-lib-conversion;pyautomata-lib-intersection;pyautomata-lib-determinization;pyautomata-lib-emptiness;pyautomata-lib-result;java-automatalib-runtime;java-automatalib-construction;java-automatalib-interall;java-automatalib-emptiness_check;java-automatalib-emptiness_result;java-brics-runtime;java-brics-construction;java-brics-interall;java-brics-emptiness_check;java-brics-emptiness_result
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-2-*.mata;0.0; 0.0232201; 0.000350111; 0.0000;0.12;0.056674300000000004; 0.0125141000; 0.0000941000; 0.0002420000; True;0.0; 0.00146857; 0.00773594; 1.5279e-05; 5.734e-06; 9.2e-07; true;0.0; 0.00160132; 0.00580748;0.00017436600000000002; 3.8016e-05; 2.3155e-05; 1.072e-06; true;0.0; 0.00487804; 0.0147882;2.9551e-05; 0.000544548; 0.000501182; 3.0643e-05; true;1.2; 0.0085; 0.0000; 0.0001; 0.0000; 0.0002; True;1.14; 0.0081; 0.0002; 0.0005; 0.0001; True;0.98; 0.0067; 0.0003; 0.0002; 0.0003; 0.0004; True;0.88;0.058946195; 0.021437648; 0.001919339; true;0.99;0.008865799; 0.004961432; 3.4653E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-20-*.mata;TO; 0.189635; 0.030312;MISSING;TO;0.1362867;38.4736894;1.9115829;MISSING;MISSING;TO; 0.179956; 0.0371101;29.782035915999998;11.08893149;MISSING;MISSING;TO; 0.103622; 0.0250015;0.009430156;27.680010963999997;16.975960352999998;MISSING;MISSING;TO; 0.183161; 0.0386625;0.0027520640000000002;24.104129993999997;20.744138999999997;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6303535530000001;MISSING;MISSING;MISSING;TO;0.08171176799999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-21-*.mata;TO; 0.176384; 0.032369;MISSING;TO;0.14518200000000003;39.0713578;2.0558309;MISSING;MISSING;TO; 0.225116; 0.0429673;38.663527296;13.16740803;MISSING;MISSING;TO; 0.193603; 0.0390854;0.015788935;30.815969044;18.954972574;MISSING;MISSING;TO; 0.368645; 0.0864804;0.002888488;28.292694656;26.293704572;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.402206954;MISSING;MISSING;MISSING;TO;0.08575145699999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-22-*.mata;TO; 0.307143; 0.111418;MISSING;TO;0.1459356;40.879011000000006;3.1458965;MISSING;MISSING;TO; 0.211668; 0.0440537;40.713430947;11.933239779;MISSING;MISSING;TO; 0.385633; 0.0506223;0.049586701999999996;34.114923661999995;21.167982498;MISSING;MISSING;TO; 0.199437; 0.0421517;0.002874854;27.811398615;29.582355003000004;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.5746158010000001;MISSING;MISSING;MISSING;TO;0.08811437699999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-23-*.mata;TO; 0.22542; 0.0405357;MISSING;TO;0.17102039999999996;47.7923208;2.2689499;MISSING;MISSING;TO; 0.221499; 0.0497374;43.608867211;7.17225697;MISSING;MISSING;TO; 0.243713; 0.0496027;0.019699307;36.577781617;21.73599922;MISSING;MISSING;TO; 0.234299; 0.0497394;0.003261684;27.869761044;28.05798402;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6172715660000001;MISSING;MISSING;MISSING;TO;0.09893094100000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-24-*.mata;TO; 0.270592; 0.0497261;MISSING;TO;0.1654415;50.450633100000005;3.0228795;MISSING;MISSING;TO; 0.246871; 0.119551;46.80059149900001;7.6097374659999995;MISSING;MISSING;TO; 0.286629; 0.0561964;0.019632967;37.572619712999995;21.028774955000003;MISSING;MISSING;TO; 0.174; 0.0350958;0.0035302449999999996;15.709159446;31.876841426;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.502856667;MISSING;MISSING;MISSING;TO;0.11098386799999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-25-*.mata;TO; 0.300031; 0.0740863;MISSING;TO;0.1866671;50.8713001;2.3153696999999998;MISSING;MISSING;TO; 0.288271; 0.0834259;50.314547941;8.384159077;MISSING;MISSING;TO; 0.306225; 0.0559518;0.020913002;21.979225982000003;24.377679293;MISSING;MISSING;TO; 0.275746; 0.06832;0.003821102;17.920150631;35.178630080000005;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.4599222680000002;MISSING;MISSING;MISSING;TO;0.08876135900000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-26-*.mata;TO; 0.197005; 0.0362219;MISSING;TO;0.18095129999999998;28.467289;1.7264297;MISSING;MISSING;TO; 0.273429; 0.0632933;48.266848270000004;7.1625065690000005;MISSING;MISSING;TO; 0.386085; 0.0850502;0.036600743000000005;21.186086975000002;26.429528304999998;MISSING;MISSING;TO; 0.324618; 0.0632638;0.004568539;19.305291583;38.37045965;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.684654813;MISSING;MISSING;MISSING;TO;0.10325302399999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-27-*.mata;TO; 0.347876; 0.0366665;MISSING;TO;0.2877234999999999;56.090558900000005;3.1680102999999997;MISSING;MISSING;TO; 0.34019; 0.0703273;28.205838683;8.343885792;MISSING;MISSING;TO; 0.333586; 0.0641965;0.02788556;22.974894799;26.415263568;MISSING;MISSING;TO; 0.194093; 0.0514423;0.004456741;17.064919699;32.388461529;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6812682959999999;MISSING;MISSING;MISSING;TO;0.09145210399999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-28-*.mata;TO; 0.370337; 0.0675999;MISSING;TO;0.12851300000000002;56.560255;2.119133;MISSING;MISSING;TO; 0.368161; 0.0906276;26.939699802;10.181399725;MISSING;MISSING;TO; 0.313075; 0.0632651;0.06215218399999999;25.789707997999997;26.937440424000002;MISSING;MISSING;TO; 0.341853; 0.0664865;0.004652561;19.683585792;38.8523735;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.756506707;MISSING;MISSING;MISSING;TO;0.155702818;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-29-*.mata;TO; 0.492; 0.0673387;MISSING;TO;0.2382099;55.6309302;3.6915574;MISSING;MISSING;TO; 0.383112; 0.0867284;30.651590367;9.489473237999999;MISSING;MISSING;TO; 0.430211; 0.157824;0.07009587000000002;26.284382686999997;30.771751594;MISSING;MISSING;TO; 0.348242; 0.0778835;0.004880323;22.883957185;19.09961702;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.6783638869999999;MISSING;MISSING;MISSING;TO;0.11680415000000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-3-*.mata;0.0; 0.00675669; 0.000795855; 0.0001;0.13;0.0571518;0.0140924;8.98e-05; 0.0002611000; True;0.0; 0.00411558; 0.00764712;5.5061999999999996e-05;1.906e-05; 7.02e-07; true;0.0; 0.00369047; 0.00669233;0.000333554;8.9782e-05;6.690400000000001e-05; 8.33e-07; true;0.01; 0.00374826; 0.00670296;6.0883000000000006e-05;0.000997331;0.0007909740000000001; 2.5579e-05; true;1.29; 0.0119; 0.0000; 0.0002; 0.0005; 0.0000; True;1.12; 0.0105; 0.0004; 0.0045; 0.0010; True;1.23; 0.0115; 0.0009; 0.0014; 0.0010; 0.0011; True;1.04;0.089075691; 0.026009376; 0.016254303; true;0.96;0.015123978; 0.004165352; 2.5947E-5; true
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-30-*.mata;TO; 0.468454; 0.0779955;MISSING;TO;0.24251659999999994;36.4383318;1.9286298;MISSING;MISSING;TO; 0.359536; 0.0762043;35.161482464;11.429548719;MISSING;MISSING;TO; 0.538441; 0.131897;0.03522742199999999;24.481337819;28.259736455;MISSING;MISSING;TO; 0.339446; 0.0752581;0.00558617;20.171550523;22.31773103;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7605125479999999;MISSING;MISSING;MISSING;TO;0.143130071;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-31-*.mata;TO; 0.443906; 0.0683528;MISSING;TO;0.21688770000000004;36.5056196;1.4453515000000001;MISSING;MISSING;TO; 0.701071; 0.0921245;33.542291942999995;12.104516714999999;MISSING;MISSING;TO; 0.66532; 0.179744;0.03469635000000001;26.937001015;28.732056627000002;MISSING;MISSING;TO; 0.232186; 0.0534627;0.0034306769999999996;23.100192046;21.208663496999996;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.0768816309999998;MISSING;MISSING;MISSING;TO;0.28611970400000003;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-32-*.mata;TO; 0.497954; 0.0879306;MISSING;TO;0.3032355000000001;36.3860667;2.2055209000000002;MISSING;MISSING;TO; 0.359952; 0.0568672;37.675674958;12.619002032000001;MISSING;MISSING;TO; 0.572003; 0.0947027;0.03970083;23.764954255;27.684212344;MISSING;MISSING;TO; 0.464511; 0.0935426;0.006215803;23.461262735;20.3298476;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.016309634;MISSING;MISSING;MISSING;TO;0.16946684099999998;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-33-*.mata;TO; 0.578465; 0.0987515;MISSING;TO;0.2323923;39.675195;1.8417132999999999;MISSING;MISSING;TO; 0.674645; 0.102702;41.678197138;12.468891290999998;MISSING;MISSING;TO; 0.552887; 0.10327;0.024030701999999998;29.511205574999998;15.854917645;MISSING;MISSING;TO; 0.506951; 0.0972725;0.006498864;25.47830047;25.04733169;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.8357113399999999;MISSING;MISSING;MISSING;TO;0.257430068;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-34-*.mata;TO; 0.604025; 0.139908;MISSING;TO;0.17125859999999998;41.9065709;2.2321527;MISSING;MISSING;TO; 0.543648; 0.116394;34.200645965999996;12.710134612000001;MISSING;MISSING;TO; 0.475549; 0.211664;0.03425892600000001;32.110470573;18.661043290000002;MISSING;MISSING;TO; 0.660664; 0.222819;0.0076665649999999985;23.40538364;25.816904460000003;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.9645135910000001;MISSING;MISSING;MISSING;TO;0.3318350779999999;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-35-*.mata;TO; 0.638337; 0.107583;MISSING;TO;0.266807;44.7575261;2.0084622999999997;MISSING;MISSING;TO; 0.541794; 0.230394;35.582160122000005;11.238523811;MISSING;MISSING;TO; 0.370111; 0.125074;0.08672228;35.01947557;17.312027117;MISSING;MISSING;TO; 0.520595; 0.101615;0.006527189999999999;27.765490784;28.002077800000002;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;0.7656628139999999;MISSING;MISSING;MISSING;TO;0.21690082499999996;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-36-*.mata;TO; 0.780728; 0.150277;MISSING;TO;0.2741991;45.7063436;2.1891211000000004;MISSING;MISSING;TO; 0.767727; 0.131355;40.145894496;12.018201560000001;MISSING;MISSING;TO; 0.615947; 0.141817;0.05440289999999998;33.7112633;19.248876389;MISSING;MISSING;TO; 0.573952; 0.189892;0.004547583;25.630774625;23.40406075;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.007107635;MISSING;MISSING;MISSING;TO;0.18310778599999997;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-37-*.mata;TO; 0.750627; 0.12652;MISSING;TO;0.2657495000000001;50.38849569999999;1.9716433;MISSING;MISSING;TO; 0.675063; 0.249474;38.476876448;13.188387989;MISSING;MISSING;TO; 0.637198; 0.158722;0.06028725;34.10812756;19.105170642;MISSING;MISSING;TO; 0.606394; 0.132944;0.0075359419999999995;27.12103423;27.03617228;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.180015302;MISSING;MISSING;MISSING;TO;0.229158611;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-38-*.mata;TO; 0.864994; 0.120685;MISSING;TO;0.3916260000000001;49.5659627;2.1168339;MISSING;MISSING;TO; 0.619869; 0.130825;34.981047132;13.847143936;MISSING;MISSING;TO; 0.640322; 0.123457;0.035042830000000004;17.953599738;20.186554063000003;MISSING;MISSING;TO; 0.674421; 0.123773;0.00733438;28.244354062;21.584229309999998;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.1117735850000003;MISSING;MISSING;MISSING;TO;0.19448343499999995;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-39-*.mata;TO; 0.743646; 0.144383;MISSING;TO;0.3267797;49.9125091;2.4325872000000004;MISSING;MISSING;TO; 0.771512; 0.172133;44.541071024999994;7.677862043;MISSING;MISSING;TO; 0.823272; 0.149625;0.06375904;34.144465493;18.540335256;MISSING;MISSING;TO; 0.594296; 0.135586;0.007933546000000001;12.96376298;30.1363559;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;TO;MISSING;MISSING;MISSING;MISSING;MISSING;MISSING;TO;1.129346221;MISSING;MISSING;MISSING;TO;0.2892046830000001;MISSING;MISSING;MISSING
/home/experiments/nfa-bench/benchmarks/bool_comb/intersect/expbranching-4-*.mata;0.01; 0.0464603; 0.00139754; 0.0002;0.12;0.06894299999999999;0.0171901;0.00018790000000000001; 0.0003181000; True;0.01; 0.00847636; 0.00848944;0.000155194;4.3981e-05; 8.47e-07; true;0.0; 0.00682537; 0.0170999;0.010527056000000002;0.000303194;0.000417754; 7e-07; true;0.01; 0.006402; 0.0212505;9.8132e-05;0.011098208;0.0014911909999999998; 3.4676e-05; true;1.24; 0.0171; 0.0000; 0.0006; 0.0000; 0.0000; True;1.32; 0.0130; 0.0005; 0.0485; 0.0161; True;1.32; 0.0168; 0.0019; 0.0030; 0.0023; 0.0025; True;1.31;0.110337672; 0.032457848; 0.003141232; true;1.04;0.019545098; 0.007654756; 4.6096E-5; true
